"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
1146,01/17/15 09:40:00 AM,922.78,998.09,3.24,,,,,
1147,01/17/15 09:50:00 AM,924.35,1000.02,3.33,,,,,
1148,01/17/15 10:00:00 AM,926.95,1003.16,3.43,,,,,
1149,01/17/15 10:10:00 AM,929.23,1006.29,3.54,,,,,
1150,01/17/15 10:20:00 AM,931.82,1009.43,3.64,,,,,
1151,01/17/15 10:30:00 AM,935.23,1013.72,3.81,,,,,
1152,01/17/15 10:40:00 AM,938.64,1018.02,3.96,,,,,
1153,01/17/15 10:50:00 AM,941.46,1021.55,4.08,,,,,
1154,01/17/15 11:00:00 AM,943.64,1024.26,4.19,,,,,
1155,01/17/15 11:10:00 AM,945.98,1026.98,4.31,,,,,
1156,01/17/15 11:20:00 AM,951.30,1033.23,4.54,,,,,
1157,01/17/15 11:30:00 AM,956.97,1041.05,4.81,,,,,
1158,01/17/15 11:40:00 AM,960.84,1045.34,4.98,,,,,
1159,01/17/15 11:50:00 AM,958.10,1042.21,4.86,,,,,
1160,01/17/15 12:00:00 PM,963.09,1048.05,5.09,,,,,
1161,01/17/15 12:10:00 PM,967.00,1053.51,5.30,,,,,
1162,01/17/15 12:20:00 PM,970.48,1057.40,5.45,,,,,
1163,01/17/15 12:30:00 PM,972.88,1060.10,5.58,,,,,
1164,01/17/15 12:40:00 PM,974.82,1062.82,5.69,,,,,
1165,01/17/15 12:50:00 PM,976.42,1064.77,5.76,,,,,
1166,01/17/15 01:00:00 PM,978.09,1067.14,5.82,,,,,
1167,01/17/15 01:10:00 PM,979.06,1068.30,5.87,,,,,
1168,01/17/15 01:20:00 PM,980.08,1069.42,5.96,,,,,
1169,01/17/15 01:30:00 PM,981.15,1071.00,6.00,,,,,
1170,01/17/15 01:40:00 PM,981.66,1071.36,6.04,,,,,
1171,01/17/15 01:50:00 PM,982.44,1072.16,6.05,,,,,
1172,01/17/15 02:00:00 PM,983.12,1072.95,6.08,,,,,
1173,01/17/15 02:10:00 PM,982.71,1072.52,6.09,,,,,
1174,01/17/15 02:20:00 PM,983.18,1073.32,6.11,,,,,
1175,01/17/15 02:30:00 PM,983.23,1073.70,6.13,,,,,
1176,01/17/15 02:40:00 PM,982.75,1072.89,6.13,,,,,
1177,01/17/15 02:50:00 PM,980.71,1070.55,6.04,,,,,
1178,01/17/15 03:00:00 PM,979.78,1069.35,6.03,,,,,
1179,01/17/15 03:10:00 PM,977.64,1066.59,5.95,,,,,
1180,01/17/15 03:20:00 PM,973.46,1061.50,5.78,,,,,
1181,01/17/15 03:30:00 PM,971.55,1059.13,5.72,,,,,
1182,01/17/15 03:40:00 PM,969.32,1056.36,5.66,,,,,
1183,01/17/15 03:50:00 PM,966.96,1053.21,5.57,,,,,
1184,01/17/15 04:00:00 PM,964.29,1050.47,5.48,,,,,
1185,01/17/15 04:10:00 PM,963.10,1048.93,5.40,,,,,
1186,01/17/15 04:20:00 PM,961.34,1046.56,5.33,,,,,
1187,01/17/15 04:30:00 PM,959.43,1045.01,5.27,,,,,
1188,01/17/15 04:40:00 PM,957.28,1041.83,5.21,,,,,
1189,01/17/15 04:50:00 PM,955.30,1039.08,5.13,,,,,
1190,01/17/15 05:00:00 PM,953.09,1036.74,5.04,,,,,
1191,01/17/15 05:10:00 PM,951.25,1034.36,4.99,,,,,
1192,01/17/15 05:20:00 PM,949.44,1032.02,4.90,,,,,
1193,01/17/15 05:30:00 PM,947.84,1030.47,4.83,,,,,
1194,01/17/15 05:40:00 PM,946.23,1028.49,4.78,,,,,
1195,01/17/15 05:50:00 PM,944.72,1026.55,4.71,,,,,
1196,01/17/15 06:00:00 PM,943.12,1024.59,4.64,,,,,
1197,01/17/15 06:10:00 PM,942.14,1023.43,4.59,,,,,
1198,01/17/15 06:20:00 PM,941.55,1022.66,4.55,,,,,
1199,01/17/15 06:30:00 PM,941.04,1021.50,4.50,,,,,
1200,01/17/15 06:40:00 PM,940.37,1021.13,4.46,,,,,
1201,01/17/15 06:50:00 PM,939.68,1020.35,4.44,,,,,
1202,01/17/15 07:00:00 PM,939.32,1019.98,4.40,,,,,
1203,01/17/15 07:10:00 PM,938.57,1018.81,4.36,,,,,
1204,01/17/15 07:20:00 PM,937.96,1018.43,4.33,,,,,
1205,01/17/15 07:30:00 PM,937.75,1018.05,4.31,,,,,
1206,01/17/15 07:40:00 PM,937.85,1018.08,4.28,,,,,
1207,01/17/15 07:50:00 PM,937.69,1017.67,4.28,,,,,
1208,01/17/15 08:00:00 PM,937.63,1017.69,4.27,,,,,
1209,01/17/15 08:10:00 PM,937.34,1017.31,4.24,,,,,
1210,01/17/15 08:20:00 PM,936.73,1016.52,4.22,,,,,
1211,01/17/15 08:30:00 PM,936.03,1016.13,4.20,,,,,
1212,01/17/15 08:40:00 PM,935.97,1016.16,4.18,,,,,
1213,01/17/15 08:50:00 PM,935.50,1015.35,4.18,,,,,
1214,01/17/15 09:00:00 PM,935.27,1014.96,4.17,,,,,
1215,01/17/15 09:10:00 PM,935.13,1014.97,4.15,,,,,
1216,01/17/15 09:20:00 PM,934.98,1014.58,4.14,,,,,
1217,01/17/15 09:30:00 PM,934.66,1014.17,4.14,,,,,
1218,01/17/15 09:40:00 PM,934.58,1014.58,4.14,,,,,
1219,01/17/15 09:50:00 PM,934.74,1014.58,4.14,,,,,
1220,01/17/15 10:00:00 PM,935.13,1014.56,4.15,,,,,
1221,01/17/15 10:10:00 PM,935.03,1014.55,4.17,,,,,
1222,01/17/15 10:20:00 PM,935.10,1014.94,4.18,,,,,
1223,01/17/15 10:30:00 PM,935.26,1014.94,4.18,,,,,
1224,01/17/15 10:40:00 PM,935.10,1014.54,4.18,,,,,
1225,01/17/15 10:50:00 PM,934.61,1014.52,4.19,,,,,
1226,01/17/15 11:00:00 PM,934.55,1014.13,4.18,,,,,
1227,01/17/15 11:10:00 PM,934.46,1014.52,4.19,,,,,
1228,01/17/15 11:20:00 PM,934.39,1014.13,4.18,,,,,
1229,01/17/15 11:30:00 PM,934.69,1014.52,4.19,,,,,
1230,01/17/15 11:40:00 PM,934.92,1014.92,4.20,,,,,
1231,01/17/15 11:50:00 PM,934.85,1014.93,4.19,,,,,
1232,01/18/15 12:00:00 AM,935.33,1015.34,4.19,,,,,
1233,01/18/15 12:10:00 AM,935.33,1015.34,4.19,,,,,
1234,01/18/15 12:20:00 AM,935.41,1015.34,4.19,,,,,
1235,01/18/15 12:30:00 AM,935.33,1015.34,4.19,,,,,
1236,01/18/15 12:40:00 AM,934.86,1014.54,4.18,,,,,
1237,01/18/15 12:50:00 AM,935.34,1015.35,4.18,,,,,
1238,01/18/15 01:00:00 AM,935.25,1015.34,4.19,,,,,
1239,01/18/15 01:10:00 AM,935.35,1015.77,4.17,,,,,
1240,01/18/15 01:20:00 AM,934.64,1014.15,4.17,,,,,
1241,01/18/15 01:30:00 AM,935.27,1015.36,4.17,,,,,
1242,01/18/15 01:40:00 AM,935.36,1015.38,4.15,,,,,
1243,01/18/15 01:50:00 AM,935.19,1015.36,4.17,,,,,
1244,01/18/15 02:00:00 AM,935.05,1015.38,4.15,,,,,
1245,01/18/15 02:10:00 AM,934.98,1015.39,4.14,,,,,
1246,01/18/15 02:20:00 AM,935.51,1015.77,4.17,,,,,
1247,01/18/15 02:30:00 AM,935.48,1015.74,4.19,,,,,
1248,01/18/15 02:40:00 AM,936.17,1016.93,4.22,,,,,
1249,01/18/15 02:50:00 AM,937.55,1018.50,4.27,,,,,
1250,01/18/15 03:00:00 AM,939.32,1020.07,4.32,,,,,
1251,01/18/15 03:10:00 AM,940.80,1022.07,4.35,,,,,
1252,01/18/15 03:20:00 AM,941.39,1022.84,4.38,,,,,
1253,01/18/15 03:30:00 AM,941.86,1023.23,4.40,,,,,
1254,01/18/15 03:40:00 AM,942.31,1024.01,4.42,,,,,
1255,01/18/15 03:50:00 AM,942.54,1024.42,4.42,,,,,
1256,01/18/15 04:00:00 AM,942.40,1024.43,4.41,,,,,
1257,01/18/15 04:10:00 AM,942.62,1024.42,4.42,,,,,
1258,01/18/15 04:20:00 AM,942.85,1025.22,4.44,,,,,
1259,01/18/15 04:30:00 AM,943.07,1025.20,4.45,,,,,
1260,01/18/15 04:40:00 AM,942.99,1024.80,4.45,,,,,
1261,01/18/15 04:50:00 AM,943.14,1025.19,4.46,,,,,
1262,01/18/15 05:00:00 AM,942.93,1024.81,4.44,,,,,
1263,01/18/15 05:10:00 AM,942.70,1024.42,4.42,,,,,
1264,01/18/15 05:20:00 AM,942.85,1024.81,4.44,,,,,
1265,01/18/15 05:30:00 AM,943.38,1025.19,4.46,,,,,
1266,01/18/15 05:40:00 AM,943.54,1026.00,4.46,,,,,
1267,01/18/15 05:50:00 AM,943.43,1025.97,4.49,,,,,
1268,01/18/15 06:00:00 AM,943.99,1026.38,4.49,,,,,
1269,01/18/15 06:10:00 AM,943.96,1026.35,4.51,,,,,
1270,01/18/15 06:20:00 AM,944.44,1027.16,4.51,,,,,
1271,01/18/15 06:30:00 AM,944.82,1027.15,4.53,,,,,
1272,01/18/15 06:40:00 AM,944.81,1027.54,4.54,,,,,
1273,01/18/15 06:50:00 AM,945.49,1028.33,4.56,,,,,
1274,01/18/15 07:00:00 AM,946.48,1029.50,4.60,,,,,
1275,01/18/15 07:10:00 AM,947.08,1030.27,4.64,,,,,
1276,01/18/15 07:20:00 AM,947.53,1030.65,4.67,,,,,
1277,01/18/15 07:30:00 AM,948.28,1031.83,4.71,,,,,
1278,01/18/15 07:40:00 AM,948.89,1033.02,4.73,,,,,
1279,01/18/15 07:50:00 AM,949.74,1033.80,4.76,,,,,
1280,01/18/15 08:00:00 AM,949.30,1033.35,4.80,,,,,
1281,01/18/15 08:10:00 AM,949.67,1033.73,4.82,,,,,
1282,01/18/15 08:20:00 AM,949.79,1033.69,4.86,,,,,
1283,01/18/15 08:30:00 AM,950.00,1034.47,4.89,,,,,
1284,01/18/15 08:40:00 AM,949.66,1034.04,4.91,,,,,
1285,01/18/15 08:50:00 AM,950.66,1034.82,4.94,,,,,
1286,01/18/15 09:00:00 AM,951.43,1036.42,4.96,,,,,
1287,01/18/15 09:10:00 AM,952.88,1037.98,5.01,,,,,
1288,01/18/15 09:20:00 AM,953.28,1038.39,5.01,,,,,
1289,01/18/15 09:30:00 AM,954.52,1039.99,5.04,,,,,
1290,01/18/15 09:40:00 AM,956.20,1041.95,5.10,,,,,
1291,01/18/15 09:50:00 AM,957.56,1043.50,5.17,,,,,
1292,01/18/15 10:00:00 AM,959.31,1045.46,5.23,,,,,
1293,01/18/15 10:10:00 AM,960.29,1047.03,5.28,,,,,
1294,01/18/15 10:20:00 AM,960.71,1047.78,5.33,,,,,
1295,01/18/15 10:30:00 AM,960.94,1047.77,5.35,,,,,
1296,01/18/15 10:40:00 AM,958.05,1044.24,5.23,,,,,
1297,01/18/15 10:50:00 AM,957.57,1043.43,5.23,,,,,
1298,01/18/15 11:00:00 AM,957.35,1043.44,5.22,,,,,
1299,01/18/15 11:10:00 AM,957.43,1043.44,5.22,,,,,
1300,01/18/15 11:20:00 AM,957.64,1043.82,5.24,,,,,
1301,01/18/15 11:30:00 AM,961.70,1048.87,5.45,,,,,
1302,01/18/15 11:40:00 AM,966.73,1055.15,5.64,,,,,
1303,01/18/15 11:50:00 AM,967.85,1056.30,5.71,,,,,
1304,01/18/15 12:00:00 PM,963.91,1052.02,5.54,,,,,
1305,01/18/15 12:10:00 PM,963.15,1050.84,5.50,,,,,
1306,01/18/15 12:20:00 PM,965.71,1054.36,5.63,,,,,
1307,01/18/15 12:30:00 PM,966.46,1055.13,5.67,,,,,
1308,01/18/15 12:40:00 PM,965.71,1054.36,5.63,,,,,
1309,01/18/15 12:50:00 PM,969.93,1059.00,5.84,,,,,
1310,01/18/15 01:00:00 PM,980.29,1071.89,6.30,,,,,
1311,01/18/15 01:10:00 PM,979.34,1071.48,6.30,,,,,
1312,01/18/15 01:20:00 PM,975.15,1066.05,6.07,,,,,
1313,01/18/15 01:30:00 PM,976.02,1067.18,6.14,,,,,
1314,01/18/15 01:40:00 PM,983.44,1076.57,6.47,,,,,
1315,01/18/15 01:50:00 PM,986.86,1080.49,6.59,,,,,
1316,01/18/15 02:00:00 PM,987.01,1080.88,6.61,,,,,
1317,01/18/15 02:10:00 PM,985.10,1078.52,6.54,,,,,
1318,01/18/15 02:20:00 PM,983.74,1076.88,6.56,,,,,
1319,01/18/15 02:30:00 PM,984.14,1077.69,6.56,,,,,
1320,01/18/15 02:40:00 PM,983.17,1076.14,6.49,,,,,
1321,01/18/15 02:50:00 PM,980.62,1072.63,6.36,,,,,
1322,01/18/15 03:00:00 PM,977.89,1069.51,6.25,,,,,
1323,01/18/15 03:10:00 PM,975.83,1066.74,6.18,,,,,
1324,01/18/15 03:20:00 PM,974.63,1065.18,6.12,,,,,
1325,01/18/15 03:30:00 PM,974.59,1065.14,6.16,,,,,
1326,01/18/15 03:40:00 PM,971.74,1061.25,6.00,,,,,
1327,01/18/15 03:50:00 PM,969.68,1059.71,5.93,,,,,
1328,01/18/15 04:00:00 PM,968.25,1056.94,5.86,,,,,
1329,01/18/15 04:10:00 PM,967.80,1056.56,5.84,,,,,
1330,01/18/15 04:20:00 PM,966.60,1055.42,5.77,,,,,
1331,01/18/15 04:30:00 PM,964.87,1053.49,5.68,,,,,
1332,01/18/15 04:40:00 PM,963.33,1051.91,5.64,,,,,
1333,01/18/15 04:50:00 PM,962.52,1050.35,5.58,,,,,
1334,01/18/15 05:00:00 PM,961.85,1049.18,5.54,,,,,
1335,01/18/15 05:10:00 PM,960.41,1047.62,5.48,,,,,
1336,01/18/15 05:20:00 PM,959.65,1046.43,5.45,,,,,
1337,01/18/15 05:30:00 PM,959.11,1046.04,5.44,,,,,
1338,01/18/15 05:40:00 PM,958.91,1045.68,5.40,,,,,
1339,01/18/15 05:50:00 PM,957.97,1044.88,5.39,,,,,
1340,01/18/15 06:00:00 PM,958.08,1044.91,5.36,,,,,
1341,01/18/15 06:10:00 PM,957.77,1044.11,5.35,,,,,
1342,01/18/15 06:20:00 PM,957.15,1044.13,5.33,,,,,
1343,01/18/15 06:30:00 PM,956.93,1043.33,5.32,,,,,
1344,01/18/15 06:40:00 PM,956.95,1043.76,5.30,,,,,
1345,01/18/15 06:50:00 PM,956.87,1043.36,5.30,,,,,
1346,01/18/15 07:00:00 PM,956.57,1042.97,5.28,,,,,
1347,01/18/15 07:10:00 PM,956.58,1042.98,5.27,,,,,
1348,01/18/15 07:20:00 PM,956.58,1042.98,5.27,,,,,
1349,01/18/15 07:30:00 PM,956.75,1042.99,5.26,,,,,
1350,01/18/15 07:40:00 PM,956.67,1042.99,5.26,,,,,
1351,01/18/15 07:50:00 PM,956.37,1043.01,5.24,,,,,
1352,01/18/15 08:00:00 PM,956.05,1042.60,5.24,,,,,
1353,01/18/15 08:10:00 PM,956.15,1042.62,5.23,,,,,
1354,01/18/15 08:20:00 PM,955.05,1041.82,5.22,,,,,
1355,01/18/15 08:30:00 PM,956.48,1043.04,5.22,,,,,
1356,01/18/15 08:40:00 PM,956.40,1043.04,5.22,,,,,
1357,01/18/15 08:50:00 PM,957.18,1043.83,5.23,,,,,
1358,01/18/15 09:00:00 PM,958.64,1045.42,5.27,,,,,
1359,01/18/15 09:10:00 PM,960.33,1047.80,5.32,,,,,
1360,01/18/15 09:20:00 PM,962.18,1050.17,5.37,,,,,
1361,01/18/15 09:30:00 PM,963.72,1051.76,5.41,,,,,
1362,01/18/15 09:40:00 PM,964.63,1052.93,5.45,,,,,
1363,01/18/15 09:50:00 PM,965.09,1054.14,5.46,,,,,
1364,01/18/15 10:00:00 PM,965.09,1054.14,5.46,,,,,
1365,01/18/15 10:10:00 PM,964.08,1052.53,5.45,,,,,
1366,01/18/15 10:20:00 PM,964.35,1052.57,5.41,,,,,
1367,01/18/15 10:30:00 PM,963.67,1052.60,5.39,,,,,
1368,01/18/15 10:40:00 PM,963.92,1051.80,5.37,,,,,
1369,01/18/15 10:50:00 PM,963.94,1052.23,5.35,,,,,
1370,01/18/15 11:00:00 PM,964.27,1052.65,5.33,,,,,
1371,01/18/15 11:10:00 PM,964.65,1053.05,5.35,,,,,
1372,01/18/15 11:20:00 PM,963.65,1051.86,5.32,,,,,
1373,01/18/15 11:30:00 PM,963.57,1051.86,5.32,,,,,
1374,01/18/15 11:40:00 PM,962.87,1051.06,5.31,,,,,
1375,01/18/15 11:50:00 PM,963.14,1051.09,5.28,,,,,
1376,01/19/15 12:00:00 AM,961.75,1049.50,5.24,,,,,
1377,01/19/15 12:10:00 AM,960.92,1048.74,5.21,,,,,
1378,01/19/15 12:20:00 AM,960.99,1048.72,5.22,,,,,
1379,01/19/15 12:30:00 AM,960.27,1047.50,5.22,,,,,
1380,01/19/15 12:40:00 AM,960.51,1048.31,5.22,,,,,
1381,01/19/15 12:50:00 AM,960.44,1047.92,5.21,,,,,
1382,01/19/15 01:00:00 AM,960.29,1047.52,5.21,,,,,
1383,01/19/15 01:10:00 AM,960.34,1047.89,5.23,,,,,
1384,01/19/15 01:20:00 AM,960.12,1047.50,5.22,,,,,
1385,01/19/15 01:30:00 AM,959.64,1047.10,5.22,,,,,
1386,01/19/15 01:40:00 AM,959.65,1047.11,5.21,,,,,
1387,01/19/15 01:50:00 AM,959.26,1047.11,5.21,,,,,
1388,01/19/15 02:00:00 AM,959.27,1046.31,5.19,,,,,
1389,01/19/15 02:10:00 AM,959.03,1046.31,5.19,,,,,
1390,01/19/15 02:20:00 AM,958.89,1045.92,5.18,,,,,
1391,01/19/15 02:30:00 AM,958.66,1045.94,5.17,,,,,
1392,01/19/15 02:40:00 AM,958.51,1045.53,5.17,,,,,
1393,01/19/15 02:50:00 AM,958.28,1045.14,5.15,,,,,
1394,01/19/15 03:00:00 AM,957.82,1044.75,5.14,,,,,
1395,01/19/15 03:10:00 AM,957.59,1044.35,5.13,,,,,
1396,01/19/15 03:20:00 AM,957.42,1044.34,5.14,,,,,
1397,01/19/15 03:30:00 AM,957.53,1044.37,5.12,,,,,
1398,01/19/15 03:40:00 AM,957.15,1044.38,5.10,,,,,
1399,01/19/15 03:50:00 AM,956.21,1043.18,5.09,,,,,
1400,01/19/15 04:00:00 AM,954.99,1042.02,5.04,,,,,
1401,01/19/15 04:10:00 AM,954.17,1041.26,4.99,,,,,
1402,01/19/15 04:20:00 AM,953.13,1039.30,4.92,,,,,
1403,01/19/15 04:30:00 AM,951.78,1037.35,4.85,,,,,
1404,01/19/15 04:40:00 AM,950.50,1035.80,4.78,,,,,
1405,01/19/15 04:50:00 AM,949.07,1034.26,4.71,,,,,
1406,01/19/15 05:00:00 AM,948.62,1033.88,4.68,,,,,
1407,01/19/15 05:10:00 AM,949.67,1035.12,4.67,,,,,
1408,01/19/15 05:20:00 AM,951.55,1037.13,4.68,,,,,
1409,01/19/15 05:30:00 AM,952.87,1038.73,4.71,,,,,
1410,01/19/15 05:40:00 AM,953.74,1039.54,4.71,,,,,
1411,01/19/15 05:50:00 AM,953.67,1039.54,4.71,,,,,
1412,01/19/15 06:00:00 AM,952.60,1038.36,4.67,,,,,
1413,01/19/15 06:10:00 AM,951.43,1037.17,4.64,,,,,
1414,01/19/15 06:20:00 AM,949.98,1035.61,4.59,,,,,
1415,01/19/15 06:30:00 AM,948.76,1034.04,4.54,,,,,
1416,01/19/15 06:40:00 AM,947.79,1032.47,4.49,,,,,
1417,01/19/15 06:50:00 AM,945.78,1030.09,4.44,,,,,
1418,01/19/15 07:00:00 AM,944.79,1028.51,4.40,,,,,
1419,01/19/15 07:10:00 AM,943.70,1027.72,4.37,,,,,
1420,01/19/15 07:20:00 AM,942.70,1026.53,4.35,,,,,
1421,01/19/15 07:30:00 AM,941.71,1025.36,4.31,,,,,
1422,01/19/15 07:40:00 AM,941.40,1025.37,4.29,,,,,
1423,01/19/15 07:50:00 AM,941.63,1025.36,4.31,,,,,
1424,01/19/15 08:00:00 AM,941.32,1024.56,4.29,,,,,
1425,01/19/15 08:10:00 AM,940.65,1024.19,4.26,,,,,
1426,01/19/15 08:20:00 AM,939.08,1022.18,4.24,,,,,
1427,01/19/15 08:30:00 AM,939.62,1022.57,4.26,,,,,
1428,01/19/15 08:40:00 AM,940.08,1023.37,4.27,,,,,
1429,01/19/15 08:50:00 AM,940.78,1024.17,4.28,,,,,
1430,01/19/15 09:00:00 AM,942.78,1026.13,4.35,,,,,
1431,01/19/15 09:10:00 AM,944.30,1028.49,4.41,,,,,
1432,01/19/15 09:20:00 AM,946.04,1030.03,4.49,,,,,
1433,01/19/15 09:30:00 AM,949.53,1034.74,4.64,,,,,
1434,01/19/15 09:40:00 AM,952.70,1038.63,4.80,,,,,
1435,01/19/15 09:50:00 AM,952.11,1038.27,4.76,,,,,
1436,01/19/15 10:00:00 AM,954.32,1041.01,4.85,,,,,
1437,01/19/15 10:10:00 AM,955.20,1042.16,4.91,,,,,
1438,01/19/15 10:20:00 AM,955.65,1042.94,4.94,,,,,
1439,01/19/15 10:30:00 AM,958.99,1046.44,5.08,,,,,
1440,01/19/15 10:40:00 AM,963.17,1051.94,5.24,,,,,
1441,01/19/15 10:50:00 AM,967.38,1057.07,5.39,,,,,
1442,01/19/15 11:00:00 AM,970.81,1060.99,5.51,,,,,
1443,01/19/15 11:10:00 AM,973.98,1065.28,5.67,,,,,
1444,01/19/15 11:20:00 AM,971.41,1061.90,5.78,,,,,
1445,01/19/15 11:30:00 AM,973.18,1064.20,5.91,,,,,
1446,01/19/15 11:40:00 AM,978.27,1070.97,6.03,,,,,
1447,01/19/15 11:50:00 AM,981.67,1074.95,6.11,,,,,
1448,01/19/15 12:00:00 PM,984.45,1078.53,6.17,,,,,
1449,01/19/15 12:10:00 PM,986.89,1081.68,6.26,,,,,
1450,01/19/15 12:20:00 PM,988.94,1084.44,6.34,,,,,
1451,01/19/15 12:30:00 PM,991.37,1086.76,6.44,,,,,
1452,01/19/15 12:40:00 PM,992.88,1089.54,6.50,,,,,
1453,01/19/15 12:50:00 PM,993.92,1090.68,6.57,,,,,
1454,01/19/15 01:00:00 PM,995.22,1092.26,6.61,,,,,
1455,01/19/15 01:10:00 PM,995.89,1092.63,6.65,,,,,
1456,01/19/15 01:20:00 PM,996.93,1094.18,6.71,,,,,
1457,01/19/15 01:30:00 PM,998.06,1095.75,6.76,,,,,
1458,01/19/15 01:40:00 PM,997.98,1095.34,6.76,,,,,
1459,01/19/15 01:50:00 PM,998.12,1095.72,6.79,,,,,
1460,01/19/15 02:00:00 PM,997.48,1094.90,6.79,,,,,
1461,01/19/15 02:10:00 PM,996.56,1093.71,6.76,,,,,
1462,01/19/15 02:20:00 PM,997.80,1095.31,6.79,,,,,
1463,01/19/15 02:30:00 PM,998.96,1096.91,6.81,,,,,
1464,01/19/15 02:40:00 PM,998.98,1097.25,6.86,,,,,
1465,01/19/15 02:50:00 PM,999.16,1097.27,6.85,,,,,
1466,01/19/15 03:00:00 PM,999.76,1098.05,6.88,,,,,
1467,01/19/15 03:10:00 PM,999.01,1097.28,6.84,,,,,
1468,01/19/15 03:20:00 PM,996.73,1094.13,6.75,,,,,
1469,01/19/15 03:30:00 PM,995.01,1092.20,6.66,,,,,
1470,01/19/15 03:40:00 PM,993.56,1090.64,6.61,,,,,
1471,01/19/15 03:50:00 PM,991.67,1087.88,6.53,,,,,
1472,01/19/15 04:00:00 PM,989.15,1084.32,6.44,,,,,
1473,01/19/15 04:10:00 PM,987.06,1082.02,6.32,,,,,
1474,01/19/15 04:20:00 PM,984.80,1078.88,6.22,,,,,
1475,01/19/15 04:30:00 PM,982.60,1076.14,6.13,,,,,
1476,01/19/15 04:40:00 PM,980.32,1073.80,6.04,,,,,
1477,01/19/15 04:50:00 PM,978.89,1072.26,5.96,,,,,
1478,01/19/15 05:00:00 PM,977.19,1069.87,5.93,,,,,
1479,01/19/15 05:10:00 PM,976.22,1068.30,5.87,,,,,
1480,01/19/15 05:20:00 PM,974.08,1065.95,5.80,,,,,
1481,01/19/15 05:30:00 PM,972.96,1064.40,5.73,,,,,
1482,01/19/15 05:40:00 PM,971.75,1062.83,5.68,,,,,
1483,01/19/15 05:50:00 PM,970.52,1061.65,5.64,,,,,
1484,01/19/15 06:00:00 PM,970.17,1060.48,5.60,,,,,
1485,01/19/15 06:10:00 PM,970.26,1061.31,5.59,,,,,
1486,01/19/15 06:20:00 PM,971.05,1061.71,5.59,,,,,
1487,01/19/15 06:30:00 PM,971.99,1063.32,5.60,,,,,
1488,01/19/15 06:40:00 PM,971.97,1063.31,5.62,,,,,
1489,01/19/15 06:50:00 PM,970.35,1060.51,5.58,,,,,
1490,01/19/15 07:00:00 PM,969.36,1059.74,5.54,,,,,
1491,01/19/15 07:10:00 PM,968.39,1058.58,5.49,,,,,
1492,01/19/15 07:20:00 PM,966.95,1056.62,5.42,,,,,
1493,01/19/15 07:30:00 PM,965.51,1055.47,5.36,,,,,
1494,01/19/15 07:40:00 PM,964.86,1054.32,5.30,,,,,
1495,01/19/15 07:50:00 PM,963.79,1053.15,5.26,,,,,
1496,01/19/15 08:00:00 PM,963.69,1052.80,5.21,,,,,
1497,01/19/15 08:10:00 PM,963.87,1053.23,5.18,,,,,
1498,01/19/15 08:20:00 PM,963.87,1053.23,5.18,,,,,
1499,01/19/15 08:30:00 PM,963.50,1052.85,5.15,,,,,
1500,01/19/15 08:40:00 PM,962.97,1051.66,5.13,,,,,
1501,01/19/15 08:50:00 PM,961.67,1050.49,5.09,,,,,
1502,01/19/15 09:00:00 PM,960.69,1048.92,5.04,,,,,
1503,01/19/15 09:10:00 PM,959.93,1048.14,5.01,,,,,
1504,01/19/15 09:20:00 PM,958.78,1046.55,4.98,,,,,
1505,01/19/15 09:30:00 PM,957.87,1045.38,4.94,,,,,
1506,01/19/15 09:40:00 PM,957.11,1044.61,4.90,,,,,
1507,01/19/15 09:50:00 PM,956.29,1043.85,4.85,,,,,
1508,01/19/15 10:00:00 PM,955.38,1043.08,4.81,,,,,
1509,01/19/15 10:10:00 PM,954.06,1041.08,4.78,,,,,
1510,01/19/15 10:20:00 PM,953.31,1040.31,4.74,,,,,
1511,01/19/15 10:30:00 PM,952.32,1039.13,4.71,,,,,
1512,01/19/15 10:40:00 PM,951.16,1037.54,4.68,,,,,
1513,01/19/15 10:50:00 PM,950.56,1036.77,4.64,,,,,
1514,01/19/15 11:00:00 PM,950.05,1036.00,4.60,,,,,
1515,01/19/15 11:10:00 PM,949.36,1034.81,4.58,,,,,
1516,01/19/15 11:20:00 PM,948.05,1033.23,4.54,,,,,
1517,01/19/15 11:30:00 PM,947.44,1032.85,4.51,,,,,
1518,01/19/15 11:40:00 PM,946.99,1032.47,4.49,,,,,
1519,01/19/15 11:50:00 PM,946.70,1032.09,4.46,,,,,
1520,01/20/15 12:00:00 AM,945.94,1030.90,4.44,,,,,
1521,01/20/15 12:10:00 AM,945.49,1030.52,4.41,,,,,
1522,01/20/15 12:20:00 AM,945.20,1030.14,4.38,,,,,
1523,01/20/15 12:30:00 AM,944.89,1029.35,4.37,,,,,
1524,01/20/15 12:40:00 AM,944.05,1028.97,4.35,,,,,
1525,01/20/15 12:50:00 AM,943.90,1028.58,4.33,,,,,
1526,01/20/15 01:00:00 AM,943.75,1028.18,4.32,,,,,
1527,01/20/15 01:10:00 AM,943.21,1027.39,4.31,,,,,
