"Plot Title: LB_2_C"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Full Range, μS/cm (LGR S/N: 10559462, SEN S/N: 10559462)","Temp, °C (LGR S/N: 10559462, SEN S/N: 10559462)","Coupler Detached (LGR S/N: 10559462)","Coupler Attached (LGR S/N: 10559462)","Host Connected (LGR S/N: 10559462)","Stopped (LGR S/N: 10559462)","End Of File (LGR S/N: 10559462)"
93,12/15/14 02:10:00 AM,1134.61,1159.62,6.85,,,,,
94,12/15/14 02:20:00 AM,1134.29,1159.21,6.85,,,,,
95,12/15/14 02:30:00 AM,1133.99,1159.22,6.84,,,,,
96,12/15/14 02:40:00 AM,1133.92,1159.24,6.83,,,,,
97,12/15/14 02:50:00 AM,1133.52,1159.24,6.83,,,,,
98,12/15/14 03:00:00 AM,1133.52,1158.42,6.83,,,,,
99,12/15/14 03:10:00 AM,1133.29,1158.42,6.83,,,,,
100,12/15/14 03:20:00 AM,1133.21,1158.42,6.83,,,,,
101,12/15/14 03:30:00 AM,1133.30,1158.44,6.81,,,,,
102,12/15/14 03:40:00 AM,1133.22,1158.44,6.81,,,,,
103,12/15/14 03:50:00 AM,1133.46,1158.85,6.81,,,,,
104,12/15/14 04:00:00 AM,1133.45,1158.42,6.83,,,,,
105,12/15/14 04:10:00 AM,1133.52,1158.83,6.83,,,,,
106,12/15/14 04:20:00 AM,1133.60,1159.24,6.83,,,,,
107,12/15/14 04:30:00 AM,1133.52,1158.83,6.83,,,,,
108,12/15/14 04:40:00 AM,1133.84,1159.24,6.83,,,,,
109,12/15/14 04:50:00 AM,1134.88,1160.46,6.83,,,,,
110,12/15/14 05:00:00 AM,1136.28,1162.07,6.85,,,,,
111,12/15/14 05:10:00 AM,1137.52,1163.26,6.88,,,,,
112,12/15/14 05:20:00 AM,1139.63,1165.68,6.90,,,,,
113,12/15/14 05:30:00 AM,1141.67,1167.69,6.93,,,,,
114,12/15/14 05:40:00 AM,1141.32,1167.25,6.95,,,,,
115,12/15/14 05:50:00 AM,1141.13,1167.22,6.98,,,,,
116,12/15/14 06:00:00 AM,1140.97,1167.22,6.98,,,,,
117,12/15/14 06:10:00 AM,1141.37,1167.22,6.98,,,,,
118,12/15/14 06:20:00 AM,1141.29,1168.03,6.98,,,,,
119,12/15/14 06:30:00 AM,1141.47,1167.64,6.97,,,,,
120,12/15/14 06:40:00 AM,1140.97,1167.22,6.98,,,,,
121,12/15/14 06:50:00 AM,1140.83,1166.82,6.97,,,,,
122,12/15/14 07:00:00 AM,1140.37,1166.84,6.95,,,,,
123,12/15/14 07:10:00 AM,1139.89,1165.61,6.95,,,,,
124,12/15/14 07:20:00 AM,1139.27,1165.63,6.94,,,,,
125,12/15/14 07:30:00 AM,1138.81,1165.24,6.93,,,,,
126,12/15/14 07:40:00 AM,1138.66,1165.25,6.92,,,,,
127,12/15/14 07:50:00 AM,1138.20,1164.45,6.90,,,,,
128,12/15/14 08:00:00 AM,1137.49,1163.64,6.90,,,,,
129,12/15/14 08:10:00 AM,1136.87,1163.24,6.89,,,,,
130,12/15/14 08:20:00 AM,1136.09,1162.03,6.88,,,,,
131,12/15/14 08:30:00 AM,1134.69,1160.84,6.85,,,,,
132,12/15/14 08:40:00 AM,1133.70,1159.66,6.81,,,,,
133,12/15/14 08:50:00 AM,1132.60,1158.45,6.80,,,,,
134,12/15/14 09:00:00 AM,1131.98,1157.65,6.79,,,,,
135,12/15/14 09:10:00 AM,1131.42,1156.84,6.79,,,,,
136,12/15/14 09:20:00 AM,1132.17,1157.61,6.83,,,,,
137,12/15/14 09:30:00 AM,1132.40,1158.41,6.84,,,,,
138,12/15/14 09:40:00 AM,1134.53,1160.35,6.92,,,,,
139,12/15/14 09:50:00 AM,1135.52,1161.94,6.95,,,,,
140,12/15/14 10:00:00 AM,1137.28,1163.51,7.01,,,,,
141,12/15/14 10:10:00 AM,1141.11,1167.43,7.13,,,,,
142,12/15/14 10:20:00 AM,1146.85,1173.74,7.31,,,,,
143,12/15/14 10:30:00 AM,1150.28,1178.08,7.44,,,,,
144,12/15/14 10:40:00 AM,1154.74,1182.41,7.57,,,,,
145,12/15/14 10:50:00 AM,1157.14,1185.21,7.62,,,,,
146,12/15/14 11:00:00 AM,1160.08,1187.97,7.70,,,,,
147,12/15/14 11:10:00 AM,1164.59,1193.09,7.85,,,,,
148,12/15/14 11:20:00 AM,1164.67,1193.09,7.85,,,,,
149,12/15/14 11:30:00 AM,1165.43,1193.46,7.88,,,,,
150,12/15/14 11:40:00 AM,1168.36,1197.04,7.96,,,,,
151,12/15/14 11:50:00 AM,1170.52,1199.01,8.02,,,,,
152,12/15/14 12:00:00 PM,1172.89,1201.36,8.10,,,,,
153,12/15/14 12:10:00 PM,1173.26,1202.14,8.12,,,,,
154,12/15/14 12:20:00 PM,1174.84,1203.35,8.14,,,,,
155,12/15/14 12:30:00 PM,1179.27,1208.06,8.29,,,,,
156,12/15/14 12:40:00 PM,1181.27,1210.43,8.35,,,,,
157,12/15/14 12:50:00 PM,1184.17,1213.57,8.46,,,,,
158,12/15/14 01:00:00 PM,1183.28,1212.41,8.41,,,,,
159,12/15/14 01:10:00 PM,1180.42,1209.65,8.33,,,,,
160,12/15/14 01:20:00 PM,1182.40,1211.59,8.41,,,,,
161,12/15/14 01:30:00 PM,1183.32,1212.79,8.43,,,,,
162,12/15/14 01:40:00 PM,1182.40,1211.59,8.41,,,,,
163,12/15/14 01:50:00 PM,1180.31,1210.03,8.35,,,,,
164,12/15/14 02:00:00 PM,1179.69,1208.82,8.34,,,,,
165,12/15/14 02:10:00 PM,1180.77,1210.01,8.37,,,,,
166,12/15/14 02:20:00 PM,1180.91,1210.40,8.38,,,,,
167,12/15/14 02:30:00 PM,1181.92,1211.19,8.41,,,,,
168,12/15/14 02:40:00 PM,1182.37,1211.56,8.43,,,,,
169,12/15/14 02:50:00 PM,1181.68,1211.19,8.41,,,,,
170,12/15/14 03:00:00 PM,1181.09,1210.42,8.37,,,,,
171,12/15/14 03:10:00 PM,1178.78,1208.05,8.30,,,,,
172,12/15/14 03:20:00 PM,1176.48,1205.69,8.23,,,,,
173,12/15/14 03:30:00 PM,1174.73,1203.32,8.16,,,,,
174,12/15/14 03:40:00 PM,1173.50,1202.14,8.12,,,,,
175,12/15/14 03:50:00 PM,1173.02,1201.74,8.12,,,,,
176,12/15/14 04:00:00 PM,1171.73,1200.58,8.07,,,,,
177,12/15/14 04:10:00 PM,1170.36,1198.60,8.02,,,,,
178,12/15/14 04:20:00 PM,1168.75,1197.44,7.97,,,,,
179,12/15/14 04:30:00 PM,1167.84,1195.85,7.93,,,,,
180,12/15/14 04:40:00 PM,1167.01,1195.49,7.89,,,,,
181,12/15/14 04:50:00 PM,1165.88,1193.92,7.84,,,,,
182,12/15/14 05:00:00 PM,1163.80,1191.55,7.78,,,,,
183,12/15/14 05:10:00 PM,1161.49,1189.18,7.71,,,,,
184,12/15/14 05:20:00 PM,1159.36,1186.82,7.64,,,,,
185,12/15/14 05:30:00 PM,1158.00,1185.68,7.57,,,,,
186,12/15/14 05:40:00 PM,1156.89,1184.53,7.51,,,,,
187,12/15/14 05:50:00 PM,1156.87,1184.60,7.46,,,,,
188,12/15/14 06:00:00 PM,1157.16,1185.06,7.42,,,,,
189,12/15/14 06:10:00 PM,1157.98,1185.50,7.39,,,,,
190,12/15/14 06:20:00 PM,1158.17,1186.35,7.37,,,,,
191,12/15/14 06:30:00 PM,1158.13,1185.97,7.34,,,,,
192,12/15/14 06:40:00 PM,1157.22,1185.20,7.30,,,,,
193,12/15/14 06:50:00 PM,1155.91,1183.62,7.26,,,,,
194,12/15/14 07:00:00 PM,1153.73,1181.21,7.22,,,,,
195,12/15/14 07:10:00 PM,1151.62,1179.22,7.19,,,,,
196,12/15/14 07:20:00 PM,1149.62,1177.24,7.13,,,,,
197,12/15/14 07:30:00 PM,1148.07,1174.83,7.10,,,,,
198,12/15/14 07:40:00 PM,1146.38,1173.26,7.04,,,,,
199,12/15/14 07:50:00 PM,1144.76,1171.68,7.01,,,,,
200,12/15/14 08:00:00 PM,1143.85,1170.50,6.97,,,,,
201,12/15/14 08:10:00 PM,1143.09,1170.12,6.94,,,,,
202,12/15/14 08:20:00 PM,1142.40,1169.34,6.92,,,,,
203,12/15/14 08:30:00 PM,1141.56,1168.14,6.89,,,,,
204,12/15/14 08:40:00 PM,1140.86,1167.75,6.88,,,,,
205,12/15/14 08:50:00 PM,1140.22,1167.75,6.88,,,,,
206,12/15/14 09:00:00 PM,1139.52,1166.54,6.86,,,,,
207,12/15/14 09:10:00 PM,1138.96,1165.73,6.86,,,,,
208,12/15/14 09:20:00 PM,1137.88,1164.94,6.84,,,,,
209,12/15/14 09:30:00 PM,1136.48,1162.93,6.81,,,,,
210,12/15/14 09:40:00 PM,1136.02,1162.95,6.80,,,,,
211,12/15/14 09:50:00 PM,1135.86,1162.54,6.80,,,,,
212,12/15/14 10:00:00 PM,1136.16,1162.93,6.81,,,,,
213,12/15/14 10:10:00 PM,1136.08,1162.93,6.81,,,,,
214,12/15/14 10:20:00 PM,1136.08,1162.93,6.81,,,,,
215,12/15/14 10:30:00 PM,1135.77,1162.93,6.81,,,,,
216,12/15/14 10:40:00 PM,1136.16,1162.93,6.81,,,,,
217,12/15/14 10:50:00 PM,1136.53,1163.72,6.84,,,,,
218,12/15/14 11:00:00 PM,1137.06,1164.09,6.86,,,,,
219,12/15/14 11:10:00 PM,1137.12,1164.08,6.88,,,,,
220,12/15/14 11:20:00 PM,1137.18,1164.47,6.89,,,,,
221,12/15/14 11:30:00 PM,1137.57,1164.86,6.90,,,,,
222,12/15/14 11:40:00 PM,1138.41,1165.65,6.93,,,,,
223,12/15/14 11:50:00 PM,1138.78,1166.43,6.95,,,,,
224,12/16/14 12:00:00 AM,1138.94,1166.43,6.95,,,,,
225,12/16/14 12:10:00 AM,1139.46,1167.22,6.98,,,,,
226,12/16/14 12:20:00 AM,1139.46,1167.22,6.98,,,,,
227,12/16/14 12:30:00 AM,1139.91,1167.59,7.01,,,,,
228,12/16/14 12:40:00 AM,1140.31,1168.00,7.01,,,,,
229,12/16/14 12:50:00 AM,1141.10,1169.23,7.01,,,,,
230,12/16/14 01:00:00 AM,1142.50,1170.42,7.03,,,,,
231,12/16/14 01:10:00 AM,1143.97,1172.01,7.07,,,,,
232,12/16/14 01:20:00 AM,1145.05,1172.79,7.10,,,,,
233,12/16/14 01:30:00 AM,1145.73,1173.58,7.12,,,,,
234,12/16/14 01:40:00 AM,1145.37,1173.53,7.16,,,,,
235,12/16/14 01:50:00 AM,1145.13,1173.12,7.16,,,,,
236,12/16/14 02:00:00 AM,1145.99,1174.33,7.17,,,,,
237,12/16/14 02:10:00 AM,1146.58,1175.10,7.21,,,,,
238,12/16/14 02:20:00 AM,1146.88,1175.49,7.22,,,,,
239,12/16/14 02:30:00 AM,1148.13,1177.09,7.25,,,,,
240,12/16/14 02:40:00 AM,1149.91,1178.68,7.29,,,,,
241,12/16/14 02:50:00 AM,1151.85,1181.08,7.33,,,,,
242,12/16/14 03:00:00 AM,1153.14,1182.24,7.38,,,,,
243,12/16/14 03:10:00 AM,1152.54,1181.79,7.42,,,,,
244,12/16/14 03:20:00 AM,1151.87,1180.94,7.44,,,,,
245,12/16/14 03:30:00 AM,1152.46,1181.30,7.48,,,,,
246,12/16/14 03:40:00 AM,1153.45,1182.88,7.52,,,,,
247,12/16/14 03:50:00 AM,1154.69,1184.08,7.55,,,,,
248,12/16/14 04:00:00 AM,1155.39,1184.88,7.56,,,,,
249,12/16/14 04:10:00 AM,1156.33,1185.68,7.57,,,,,
250,12/16/14 04:20:00 AM,1157.99,1187.71,7.58,,,,,
251,12/16/14 04:30:00 AM,1159.55,1189.31,7.61,,,,,
252,12/16/14 04:40:00 AM,1160.57,1190.52,7.62,,,,,
253,12/16/14 04:50:00 AM,1161.41,1191.30,7.65,,,,,
254,12/16/14 05:00:00 AM,1162.27,1192.51,7.66,,,,,
255,12/16/14 05:10:00 AM,1164.36,1194.49,7.71,,,,,
256,12/16/14 05:20:00 AM,1166.78,1197.31,7.75,,,,,
257,12/16/14 05:30:00 AM,1168.87,1199.28,7.80,,,,,
258,12/16/14 05:40:00 AM,1169.77,1200.04,7.85,,,,,
259,12/16/14 05:50:00 AM,1170.05,1200.82,7.88,,,,,
260,12/16/14 06:00:00 AM,1168.12,1198.76,7.89,,,,,
261,12/16/14 06:10:00 AM,1167.23,1197.52,7.91,,,,,
262,12/16/14 06:20:00 AM,1166.90,1197.50,7.92,,,,,
263,12/16/14 06:30:00 AM,1167.42,1197.47,7.94,,,,,
264,12/16/14 06:40:00 AM,1167.39,1197.44,7.97,,,,,
265,12/16/14 06:50:00 AM,1167.55,1198.25,7.97,,,,,
266,12/16/14 07:00:00 AM,1168.51,1199.07,7.97,,,,,
267,12/16/14 07:10:00 AM,1169.54,1199.89,7.97,,,,,
268,12/16/14 07:20:00 AM,1169.46,1199.89,7.97,,,,,
269,12/16/14 07:30:00 AM,1168.70,1199.51,7.94,,,,,
270,12/16/14 07:40:00 AM,1167.69,1198.73,7.92,,,,,
271,12/16/14 07:50:00 AM,1166.53,1197.13,7.89,,,,,
272,12/16/14 08:00:00 AM,1165.29,1196.34,7.87,,,,,
273,12/16/14 08:10:00 AM,1165.14,1195.95,7.85,,,,,
274,12/16/14 08:20:00 AM,1164.62,1195.16,7.83,,,,,
275,12/16/14 08:30:00 AM,1164.08,1194.36,7.82,,,,,
276,12/16/14 08:40:00 AM,1163.53,1193.97,7.80,,,,,
277,12/16/14 08:50:00 AM,1163.66,1193.94,7.83,,,,,
278,12/16/14 09:00:00 AM,1165.54,1196.36,7.85,,,,,
279,12/16/14 09:10:00 AM,1169.45,1200.36,7.92,,,,,
280,12/16/14 09:20:00 AM,1173.91,1205.11,8.05,,,,,
281,12/16/14 09:30:00 AM,1179.05,1210.62,8.21,,,,,
282,12/16/14 09:40:00 AM,1180.84,1212.61,8.25,,,,,
283,12/16/14 09:50:00 AM,1184.14,1216.16,8.35,,,,,
284,12/16/14 10:00:00 AM,1186.33,1218.56,8.39,,,,,
285,12/16/14 10:10:00 AM,1187.17,1219.76,8.42,,,,,
286,12/16/14 10:20:00 AM,1188.93,1220.90,8.48,,,,,
287,12/16/14 10:30:00 AM,1191.10,1224.03,8.60,,,,,
288,12/16/14 10:40:00 AM,1191.24,1224.01,8.61,,,,,
289,12/16/14 10:50:00 AM,1192.73,1225.53,8.70,,,,,
290,12/16/14 11:00:00 AM,1192.61,1225.49,8.73,,,,,
291,12/16/14 11:10:00 AM,1190.23,1223.06,8.71,,,,,
292,12/16/14 11:20:00 AM,1183.96,1215.73,8.69,,,,,
293,12/16/14 11:30:00 AM,1174.82,1206.36,8.66,,,,,
294,12/16/14 11:40:00 AM,1171.94,1203.48,8.68,,,,,
295,12/16/14 11:50:00 AM,1171.30,1203.07,8.68,,,,,
296,12/16/14 12:00:00 PM,1172.22,1203.45,8.70,,,,,
297,12/16/14 12:10:00 PM,1173.04,1204.61,8.75,,,,,
298,12/16/14 12:20:00 PM,1176.83,1209.07,8.78,,,,,
299,12/16/14 12:30:00 PM,1180.00,1212.73,8.79,,,,,
300,12/16/14 12:40:00 PM,1183.19,1215.92,8.86,,,,,
301,12/16/14 12:50:00 PM,1184.07,1216.74,8.86,,,,,
302,12/16/14 01:00:00 PM,1181.12,1213.55,8.79,,,,,
303,12/16/14 01:10:00 PM,1179.21,1210.77,8.73,,,,,
304,12/16/14 01:20:00 PM,1178.06,1209.60,8.69,,,,,
305,12/16/14 01:30:00 PM,1179.40,1211.62,8.70,,,,,
306,12/16/14 01:40:00 PM,1182.86,1215.17,8.80,,,,,
307,12/16/14 01:50:00 PM,1185.17,1217.54,8.87,,,,,
308,12/16/14 02:00:00 PM,1183.88,1215.97,8.82,,,,,
309,12/16/14 02:10:00 PM,1184.49,1216.84,8.78,,,,,
310,12/16/14 02:20:00 PM,1184.88,1217.25,8.78,,,,,
311,12/16/14 02:30:00 PM,1186.29,1219.26,8.80,,,,,
312,12/16/14 02:40:00 PM,1185.81,1218.44,8.80,,,,,
313,12/16/14 02:50:00 PM,1184.44,1216.87,8.75,,,,,
314,12/16/14 03:00:00 PM,1183.37,1215.69,8.71,,,,,
315,12/16/14 03:10:00 PM,1183.91,1216.09,8.73,,,,,
316,12/16/14 03:20:00 PM,1185.01,1217.71,8.74,,,,,
317,12/16/14 03:30:00 PM,1186.24,1218.88,8.78,,,,,
318,12/16/14 03:40:00 PM,1185.65,1218.11,8.74,,,,,
319,12/16/14 03:50:00 PM,1183.16,1215.73,8.69,,,,,
320,12/16/14 04:00:00 PM,1180.07,1212.15,8.61,,,,,
321,12/16/14 04:10:00 PM,1177.85,1209.79,8.53,,,,,
322,12/16/14 04:20:00 PM,1175.60,1207.41,8.48,,,,,
323,12/16/14 04:30:00 PM,1173.63,1205.05,8.41,,,,,
324,12/16/14 04:40:00 PM,1171.79,1203.50,8.34,,,,,
325,12/16/14 04:50:00 PM,1170.66,1202.34,8.29,,,,,
326,12/16/14 05:00:00 PM,1169.59,1201.16,8.25,,,,,
327,12/16/14 05:10:00 PM,1169.29,1200.77,8.24,,,,,
328,12/16/14 05:20:00 PM,1169.56,1200.80,8.21,,,,,
329,12/16/14 05:30:00 PM,1169.42,1200.82,8.20,,,,,
330,12/16/14 05:40:00 PM,1168.89,1200.44,8.17,,,,,
331,12/16/14 05:50:00 PM,1167.87,1199.23,8.16,,,,,
332,12/16/14 06:00:00 PM,1167.20,1198.47,8.12,,,,,
333,12/16/14 06:10:00 PM,1166.68,1198.09,8.10,,,,,
334,12/16/14 06:20:00 PM,1165.90,1196.88,8.08,,,,,
335,12/16/14 06:30:00 PM,1165.69,1196.91,8.06,,,,,
336,12/16/14 06:40:00 PM,1165.46,1196.93,8.05,,,,,
337,12/16/14 06:50:00 PM,1165.70,1196.93,8.05,,,,,
338,12/16/14 07:00:00 PM,1165.86,1197.34,8.05,,,,,
339,12/16/14 07:10:00 PM,1166.42,1198.16,8.05,,,,,
340,12/16/14 07:20:00 PM,1166.80,1198.14,8.06,,,,,
341,12/16/14 07:30:00 PM,1166.56,1198.14,8.06,,,,,
342,12/16/14 07:40:00 PM,1166.26,1198.16,8.05,,,,,
343,12/16/14 07:50:00 PM,1165.80,1197.35,8.03,,,,,
344,12/16/14 08:00:00 PM,1165.74,1197.37,8.02,,,,,
345,12/16/14 08:10:00 PM,1165.74,1197.37,8.02,,,,,
346,12/16/14 08:20:00 PM,1165.43,1197.39,8.01,,,,,
347,12/16/14 08:30:00 PM,1165.83,1197.39,8.01,,,,,
348,12/16/14 08:40:00 PM,1166.17,1197.81,7.99,,,,,
349,12/16/14 08:50:00 PM,1165.77,1197.40,7.99,,,,,
350,12/16/14 09:00:00 PM,1164.84,1196.62,7.97,,,,,
351,12/16/14 09:10:00 PM,1163.89,1194.98,7.97,,,,,
352,12/16/14 09:20:00 PM,1162.99,1194.64,7.92,,,,,
353,12/16/14 09:30:00 PM,1162.53,1194.25,7.91,,,,,
354,12/16/14 09:40:00 PM,1162.23,1193.86,7.89,,,,,
355,12/16/14 09:50:00 PM,1161.61,1193.46,7.88,,,,,
356,12/16/14 10:00:00 PM,1161.07,1192.66,7.87,,,,,
357,12/16/14 10:10:00 PM,1160.92,1192.27,7.85,,,,,
358,12/16/14 10:20:00 PM,1159.98,1191.88,7.84,,,,,
359,12/16/14 10:30:00 PM,1159.12,1190.67,7.83,,,,,
360,12/16/14 10:40:00 PM,1158.29,1189.49,7.79,,,,,
361,12/16/14 10:50:00 PM,1157.67,1189.10,7.78,,,,,
362,12/16/14 11:00:00 PM,1157.29,1188.71,7.76,,,,,
363,12/16/14 11:10:00 PM,1157.29,1188.71,7.76,,,,,
364,12/16/14 11:20:00 PM,1157.53,1189.52,7.76,,,,,
365,12/16/14 11:30:00 PM,1157.85,1189.52,7.76,,,,,
366,12/16/14 11:40:00 PM,1158.55,1190.32,7.78,,,,,
367,12/16/14 11:50:00 PM,1158.61,1190.72,7.79,,,,,
368,12/17/14 12:00:00 AM,1159.01,1190.72,7.79,,,,,
369,12/17/14 12:10:00 AM,1159.25,1191.12,7.79,,,,,
370,12/17/14 12:20:00 AM,1159.49,1191.12,7.79,,,,,
371,12/17/14 12:30:00 AM,1159.41,1191.53,7.79,,,,,
372,12/17/14 12:40:00 AM,1159.41,1191.53,7.79,,,,,
373,12/17/14 12:50:00 AM,1159.95,1191.93,7.80,,,,,
374,12/17/14 01:00:00 AM,1160.14,1191.96,7.78,,,,,
375,12/17/14 01:10:00 AM,1155.84,1187.46,7.78,,,,,
