DateTime, Lvl, Turb, Site,Gain
1/8/2016 15:50,4.91,128,W13,10
1/8/2016 15:55,4.91,128,W13,10
1/8/2016 16:00,4.91,137,W13,10
1/8/2016 16:05,4.91,130,W13,10
1/8/2016 16:10,4.91,136,W13,10
1/8/2016 16:15,4.91,143,W13,10
1/8/2016 16:20,4.91,136,W13,10
1/8/2016 16:25,4.91,138,W13,10
1/8/2016 16:30,4.91,143,W13,10
1/8/2016 16:35,4.91,143,W13,10
1/8/2016 16:40,4.91,143,W13,10
1/8/2016 16:45,4.91,143,W13,10
1/8/2016 16:50,4.91,143,W13,10
1/8/2016 16:55,4.91,143,W13,10
1/8/2016 17:00,4.91,138,W13,10
1/8/2016 17:05,4.91,138,W13,10
1/8/2016 17:10,4.91,136,W13,10
1/8/2016 17:15,4.91,141,W13,10
1/8/2016 17:20,4.91,136,W13,10
1/8/2016 17:25,4.91,136,W13,10
1/8/2016 17:30,4.91,136,W13,10
1/8/2016 17:35,4.91,143,W13,10
1/8/2016 17:40,4.91,136,W13,10
1/8/2016 17:45,4.91,136,W13,10
1/8/2016 17:50,4.91,139,W13,10
1/8/2016 17:55,4.91,136,W13,10
1/8/2016 18:00,4.91,136,W13,10
1/8/2016 18:05,4.91,136,W13,10
1/8/2016 18:10,4.91,136,W13,10
1/8/2016 18:15,4.91,136,W13,10
1/8/2016 18:20,4.91,136,W13,10
1/8/2016 18:25,4.91,136,W13,10
1/8/2016 18:30,4.91,136,W13,10
1/8/2016 18:35,4.91,136,W13,10
1/8/2016 18:40,4.91,136,W13,10
1/8/2016 18:45,4.91,143,W13,10
1/8/2016 18:50,4.91,136,W13,10
1/8/2016 18:55,4.91,136,W13,10
1/8/2016 19:00,4.91,136,W13,10
1/8/2016 19:05,4.91,136,W13,10
1/8/2016 19:10,4.91,128,W13,10
1/8/2016 19:15,4.91,141,W13,10
1/8/2016 19:20,4.91,134,W13,10
1/8/2016 19:25,4.91,136,W13,10
1/8/2016 19:30,4.91,136,W13,10
1/8/2016 19:35,4.91,151,W13,10
1/8/2016 19:40,4.91,143,W13,10
1/8/2016 19:45,4.91,143,W13,10
1/8/2016 19:50,4.91,143,W13,10
1/8/2016 19:55,4.91,143,W13,10
1/8/2016 20:00,4.91,143,W13,10
1/8/2016 20:05,4.91,143,W13,10
1/8/2016 20:10,4.91,143,W13,10
1/8/2016 20:15,4.91,143,W13,10
1/8/2016 20:20,4.91,144,W13,10
1/8/2016 20:25,4.91,143,W13,10
1/8/2016 20:30,4.91,143,W13,10
1/8/2016 20:35,4.91,143,W13,10
1/8/2016 20:40,4.91,143,W13,10
1/8/2016 20:45,4.91,143,W13,10
1/8/2016 20:50,4.91,144,W13,10
1/8/2016 20:55,4.91,151,W13,10
1/8/2016 21:00,4.91,151,W13,10
1/8/2016 21:05,4.91,151,W13,10
1/8/2016 21:10,4.91,152,W13,10
1/8/2016 21:15,4.91,152,W13,10
1/8/2016 21:20,4.91,153,W13,10
1/8/2016 21:25,4.91,154,W13,10
1/8/2016 21:30,4.91,158,W13,10
1/8/2016 21:35,4.91,158,W13,10
1/8/2016 21:40,4.91,158,W13,10
1/8/2016 21:45,4.91,158,W13,10
1/8/2016 21:50,4.91,158,W13,10
1/8/2016 21:55,4.91,166,W13,10
1/8/2016 22:00,4.91,166,W13,10
1/8/2016 22:05,4.91,166,W13,10
1/8/2016 22:10,4.91,166,W13,10
1/8/2016 22:15,4.91,166,W13,10
1/8/2016 22:20,4.91,166,W13,10
1/8/2016 22:25,4.91,166,W13,10
1/8/2016 22:30,4.91,180,W13,10
1/8/2016 22:35,4.91,166,W13,10
1/8/2016 22:40,4.91,168,W13,10
1/8/2016 22:45,4.91,174,W13,10
1/8/2016 22:50,4.91,174,W13,10
1/8/2016 22:55,4.91,174,W13,10
1/8/2016 23:00,4.91,174,W13,10
1/8/2016 23:05,4.91,174,W13,10
1/8/2016 23:10,4.91,181,W13,10
1/8/2016 23:15,4.91,181,W13,10
1/8/2016 23:20,4.91,181,W13,10
1/8/2016 23:25,4.91,181,W13,10
1/8/2016 23:30,4.91,181,W13,10
1/8/2016 23:35,4.91,181,W13,10
1/8/2016 23:40,4.91,181,W13,10
1/8/2016 23:45,4.91,181,W13,10
1/8/2016 23:50,4.91,185,W13,10
1/8/2016 23:55,4.91,181,W13,10
1/9/2016 0:00,4.91,181,W13,10
1/9/2016 0:05,4.91,181,W13,10
1/9/2016 0:10,4.91,258,W13,10
1/9/2016 0:15,4.91,234,W13,10
1/9/2016 0:20,4.91,256,W13,10
1/9/2016 0:25,4.91,219,W13,10
1/9/2016 0:30,4.91,219,W13,10
1/9/2016 0:35,4.91,211,W13,10
1/9/2016 0:40,4.91,204,W13,10
1/9/2016 0:45,4.91,210,W13,10
1/9/2016 0:50,4.91,204,W13,10
1/9/2016 0:55,4.91,204,W13,10
1/9/2016 1:00,4.91,201,W13,10
1/9/2016 1:05,4.91,208,W13,10
1/9/2016 1:10,4.91,204,W13,10
1/9/2016 1:15,4.91,196,W13,10
1/9/2016 1:20,4.91,196,W13,10
1/9/2016 1:25,4.91,197,W13,10
1/9/2016 1:30,4.91,196,W13,10
1/9/2016 1:35,4.91,196,W13,10
1/9/2016 1:40,4.91,196,W13,10
1/9/2016 1:45,4.91,189,W13,10
1/9/2016 1:50,4.91,196,W13,10
1/9/2016 1:55,4.91,189,W13,10
1/9/2016 2:00,4.91,193,W13,10
1/9/2016 2:05,4.91,189,W13,10
1/9/2016 2:10,4.91,189,W13,10
1/9/2016 2:15,4.91,189,W13,10
1/9/2016 2:20,4.91,189,W13,10
1/9/2016 2:25,4.91,189,W13,10
1/9/2016 2:30,4.91,181,W13,10
1/9/2016 2:35,4.91,189,W13,10
1/9/2016 2:40,4.91,189,W13,10
1/9/2016 2:45,4.91,196,W13,10
1/9/2016 2:50,4.91,210,W13,10
1/9/2016 2:55,4.91,204,W13,10
1/9/2016 3:00,4.91,200,W13,10
1/9/2016 3:05,4.91,196,W13,10
1/9/2016 3:10,4.91,194,W13,10
1/9/2016 3:15,4.91,196,W13,10
1/9/2016 3:20,4.91,189,W13,10
1/9/2016 3:25,4.91,189,W13,10
1/9/2016 3:30,4.91,189,W13,10
1/9/2016 3:35,4.91,190,W13,10
1/9/2016 3:40,4.91,181,W13,10
1/9/2016 3:45,4.91,181,W13,10
1/9/2016 3:50,4.91,181,W13,10
1/9/2016 3:55,4.91,182,W13,10
1/9/2016 4:00,4.91,181,W13,10
1/9/2016 4:05,4.91,181,W13,10
1/9/2016 4:10,4.91,194,W13,10
1/9/2016 4:15,4.91,214,W13,10
1/9/2016 4:20,4.91,214,W13,10
1/9/2016 4:25,4.91,211,W13,10
1/9/2016 4:30,4.91,206,W13,10
1/9/2016 4:35,4.91,216,W13,10
1/9/2016 4:40,4.91,209,W13,10
1/9/2016 4:45,4.91,204,W13,10
1/9/2016 4:50,4.91,204,W13,10
1/9/2016 4:55,4.91,198,W13,10
1/9/2016 5:00,4.91,187,W13,10
1/9/2016 5:05,4.91,188,W13,10
1/9/2016 5:10,4.91,181,W13,10
1/9/2016 5:15,4.91,177,W13,10
1/9/2016 5:20,4.91,181,W13,10
1/9/2016 5:25,4.91,178,W13,10
1/9/2016 5:30,4.91,181,W13,10
1/9/2016 5:35,4.91,181,W13,10
1/9/2016 5:40,4.91,191,W13,10
1/9/2016 5:45,4.91,196,W13,10
1/9/2016 5:50,4.91,194,W13,10
1/9/2016 5:55,4.91,189,W13,10
1/9/2016 6:00,4.91,189,W13,10
1/9/2016 6:05,4.91,189,W13,10
1/9/2016 6:10,4.91,189,W13,10
1/9/2016 6:15,4.91,189,W13,10
1/9/2016 6:20,4.91,190,W13,10
1/9/2016 6:25,4.91,181,W13,10
1/9/2016 6:30,4.91,188,W13,10
1/9/2016 6:35,4.91,181,W13,10
1/9/2016 6:40,4.91,202,W13,10
1/9/2016 6:45,4.91,193,W13,10
1/9/2016 6:50,4.91,196,W13,10
1/9/2016 6:55,4.91,189,W13,10
1/9/2016 7:00,4.91,189,W13,10
1/9/2016 7:05,4.91,181,W13,10
1/9/2016 7:10,4.91,181,W13,10
1/9/2016 7:15,4.91,181,W13,10
1/9/2016 7:20,4.91,180,W13,10
1/9/2016 7:25,4.91,181,W13,10
1/9/2016 7:30,4.91,174,W13,10
1/9/2016 7:35,4.91,174,W13,10
1/9/2016 7:40,4.91,174,W13,10
1/9/2016 7:45,4.91,174,W13,10
1/9/2016 7:50,4.91,174,W13,10
1/9/2016 7:55,4.91,174,W13,10
1/9/2016 8:00,4.91,174,W13,10
1/9/2016 8:05,4.91,174,W13,10
1/9/2016 8:10,4.91,174,W13,10
1/9/2016 8:15,4.91,175,W13,10
1/9/2016 8:20,4.91,174,W13,10
1/9/2016 8:25,4.91,173,W13,10
1/9/2016 8:30,4.91,167,W13,10
1/9/2016 8:35,4.91,166,W13,10
1/9/2016 8:40,4.91,166,W13,10
1/9/2016 8:45,4.91,166,W13,10
1/9/2016 8:50,4.91,166,W13,10
1/9/2016 8:55,4.91,166,W13,10
1/9/2016 9:00,4.91,166,W13,10
1/9/2016 9:05,4.91,170,W13,10
1/9/2016 9:10,4.91,166,W13,10
1/9/2016 9:15,4.91,166,W13,10
1/9/2016 9:20,4.91,166,W13,10
1/9/2016 9:25,4.91,166,W13,10
1/9/2016 9:30,4.91,166,W13,10
1/9/2016 9:35,4.91,166,W13,10
1/9/2016 9:40,4.91,166,W13,10
1/9/2016 9:45,4.91,166,W13,10
1/9/2016 9:50,4.91,158,W13,10
1/9/2016 9:55,4.91,158,W13,10
1/9/2016 10:00,4.91,158,W13,10
1/9/2016 10:05,4.91,158,W13,10
1/9/2016 10:10,4.91,158,W13,10
1/9/2016 10:15,4.91,154,W13,10
1/9/2016 10:20,4.91,151,W13,10
1/9/2016 10:25,4.91,151,W13,10
1/9/2016 10:30,4.91,151,W13,10
1/9/2016 10:35,4.91,151,W13,10
1/9/2016 10:40,4.91,151,W13,10
1/9/2016 10:45,4.91,151,W13,10
1/9/2016 10:50,4.91,151,W13,10
1/9/2016 10:55,4.91,151,W13,10
1/9/2016 11:00,4.91,151,W13,10
1/9/2016 11:05,4.91,151,W13,10
1/9/2016 11:10,4.91,151,W13,10
1/9/2016 11:15,4.91,151,W13,10
1/9/2016 11:20,4.91,151,W13,10
1/9/2016 11:25,4.91,151,W13,10
1/9/2016 11:30,4.91,149,W13,10
1/9/2016 11:35,4.91,149,W13,10
1/9/2016 11:40,4.91,151,W13,10
1/9/2016 11:45,4.91,150,W13,10
1/9/2016 11:50,4.91,151,W13,10
1/9/2016 11:55,4.91,149,W13,10
1/9/2016 12:00,4.91,151,W13,10
1/9/2016 12:05,4.91,151,W13,10
1/9/2016 12:10,4.91,151,W13,10
1/9/2016 12:15,4.91,147,W13,10
1/9/2016 12:20,4.91,151,W13,10
1/9/2016 12:25,4.91,150,W13,10
1/9/2016 12:30,4.91,143,W13,10
1/9/2016 12:35,4.91,143,W13,10
1/9/2016 12:40,4.91,149,W13,10
1/9/2016 12:45,4.91,151,W13,10
1/9/2016 12:50,4.91,151,W13,10
1/9/2016 12:55,4.91,148,W13,10
1/9/2016 13:00,4.91,151,W13,10
1/9/2016 13:05,4.91,150,W13,10
1/9/2016 13:10,4.91,147,W13,10
1/9/2016 13:15,4.91,151,W13,10
1/9/2016 13:20,4.91,145,W13,10
1/9/2016 13:25,4.91,143,W13,10
1/9/2016 13:30,4.91,147,W13,10
1/9/2016 13:35,4.91,147,W13,10
1/9/2016 13:40,4.91,143,W13,10
1/9/2016 13:45,4.91,151,W13,10
1/9/2016 13:50,4.91,145,W13,10
1/9/2016 13:55,4.91,145,W13,10
1/9/2016 14:00,4.91,157,W13,10
1/9/2016 14:05,4.91,151,W13,10
1/9/2016 14:10,4.91,151,W13,10
1/9/2016 14:15,4.91,150,W13,10
1/9/2016 14:20,4.91,151,W13,10
1/9/2016 14:25,4.91,147,W13,10
1/9/2016 14:30,4.91,151,W13,10
1/9/2016 14:35,4.91,147,W13,10
1/9/2016 14:40,4.91,144,W13,10
1/9/2016 14:45,4.91,143,W13,10
1/9/2016 14:50,4.91,145,W13,10
1/9/2016 14:55,4.91,143,W13,10
1/9/2016 15:00,4.91,143,W13,10
1/9/2016 15:05,4.91,148,W13,10
1/9/2016 15:10,4.91,149,W13,10
1/9/2016 15:15,4.91,143,W13,10
1/9/2016 15:20,4.91,144,W13,10
1/9/2016 15:25,4.91,144,W13,10
1/9/2016 15:30,4.91,148,W13,10
1/9/2016 15:35,4.91,143,W13,10
1/9/2016 15:40,4.91,151,W13,10
1/9/2016 15:45,4.91,147,W13,10
1/9/2016 15:50,4.91,147,W13,10
1/9/2016 15:55,4.91,143,W13,10
1/9/2016 16:00,4.91,145,W13,10
1/9/2016 16:05,4.91,143,W13,10
1/9/2016 16:10,4.91,151,W13,10
1/9/2016 16:15,4.91,150,W13,10
1/9/2016 16:20,4.91,143,W13,10
1/9/2016 16:25,4.91,145,W13,10
1/9/2016 16:30,4.91,146,W13,10
1/9/2016 16:35,4.91,143,W13,10
1/9/2016 16:40,4.91,146,W13,10
1/9/2016 16:45,4.91,151,W13,10
1/9/2016 16:50,4.91,143,W13,10
1/9/2016 16:55,4.91,143,W13,10
1/9/2016 17:00,4.91,143,W13,10
1/9/2016 17:05,4.91,143,W13,10
1/9/2016 17:10,4.91,143,W13,10
1/9/2016 17:15,4.91,143,W13,10
1/9/2016 17:20,4.91,151,W13,10
1/9/2016 17:25,4.91,143,W13,10
1/9/2016 17:30,4.91,143,W13,10
1/9/2016 17:35,4.91,143,W13,10
1/9/2016 17:40,4.91,143,W13,10
1/9/2016 17:45,4.91,143,W13,10
1/9/2016 17:50,4.91,143,W13,10
1/9/2016 17:55,4.91,143,W13,10
1/9/2016 18:00,4.91,143,W13,10
1/9/2016 18:05,4.91,143,W13,10
1/9/2016 18:10,4.91,143,W13,10
1/9/2016 18:15,4.91,143,W13,10
1/9/2016 18:20,4.91,143,W13,10
1/9/2016 18:25,4.91,143,W13,10
1/9/2016 18:30,4.91,143,W13,10
1/9/2016 18:35,4.91,143,W13,10
1/9/2016 18:40,4.91,143,W13,10
1/9/2016 18:45,4.91,143,W13,10
1/9/2016 18:50,4.91,143,W13,10
1/9/2016 18:55,4.91,143,W13,10
1/9/2016 19:00,4.91,143,W13,10
1/9/2016 19:05,4.91,143,W13,10
1/9/2016 19:10,4.91,143,W13,10
1/9/2016 19:15,4.91,143,W13,10
1/9/2016 19:20,4.91,143,W13,10
1/9/2016 19:25,4.91,143,W13,10
1/9/2016 19:30,4.91,143,W13,10
1/9/2016 19:35,4.91,143,W13,10
1/9/2016 19:40,4.91,143,W13,10
1/9/2016 19:45,4.91,143,W13,10
1/9/2016 19:50,4.91,143,W13,10
1/9/2016 19:55,4.91,143,W13,10
1/9/2016 20:00,4.91,143,W13,10
1/9/2016 20:05,4.91,143,W13,10
1/9/2016 20:10,4.91,143,W13,10
1/9/2016 20:15,4.91,143,W13,10
1/9/2016 20:20,4.91,143,W13,10
1/9/2016 20:25,4.91,143,W13,10
1/9/2016 20:30,4.91,202,W13,10
1/9/2016 20:35,4.91,161,W13,10
1/9/2016 20:40,4.91,206,W13,10
1/9/2016 20:45,4.91,226,W13,10
1/9/2016 20:50,4.91,1141,W13,10
1/9/2016 20:55,4.91,1178,W13,10
1/9/2016 21:00,4.91,1437,W13,10
1/9/2016 21:05,4.91,1558,W13,10
1/9/2016 21:10,4.91,1435,W13,10
1/9/2016 21:15,4.91,1330,W13,10
1/9/2016 21:20,4.91,1260,W13,10
1/9/2016 21:25,4.87,1144,W13,10
1/9/2016 21:30,4.87,1044,W13,10
1/9/2016 21:35,4.86,920,W13,10
1/9/2016 21:40,4.84,876,W13,10
1/9/2016 21:45,2.46,760,W13,10
1/9/2016 21:50,2.46,703,W13,10
1/9/2016 21:55,3.99,643,W13,10
1/9/2016 22:00,2.46,613,W13,10
1/9/2016 22:05,3.8,598,W13,10
1/9/2016 22:10,2.46,547,W13,10
1/9/2016 22:15,4.91,542,W13,10
1/9/2016 22:20,4.91,491,W13,10
1/9/2016 22:25,4.91,495,W13,10
1/9/2016 22:30,4.91,468,W13,10
1/9/2016 22:35,4.91,462,W13,10
1/9/2016 22:40,4.91,460,W13,10
1/9/2016 22:45,4.91,442,W13,10
1/9/2016 22:50,4.91,421,W13,10
1/9/2016 22:55,4.91,449,W13,10
1/9/2016 23:00,4.91,408,W13,10
1/9/2016 23:05,4.91,376,W13,10
1/9/2016 23:10,4.91,391,W13,10
1/9/2016 23:15,4.91,385,W13,10
1/9/2016 23:20,4.91,389,W13,10
1/9/2016 23:25,4.91,353,W13,10
1/9/2016 23:30,4.91,365,W13,10
1/9/2016 23:35,4.91,353,W13,10
1/9/2016 23:40,4.91,356,W13,10
1/9/2016 23:45,4.91,366,W13,10
1/9/2016 23:50,4.91,332,W13,10
1/9/2016 23:55,4.91,325,W13,10
1/10/2016 0:00,4.91,325,W13,10
1/10/2016 0:05,4.91,325,W13,10
1/10/2016 0:10,4.91,310,W13,10
1/10/2016 0:15,4.91,319,W13,10
1/10/2016 0:20,4.91,310,W13,10
1/10/2016 0:25,4.91,302,W13,10
1/10/2016 0:30,4.91,311,W13,10
1/10/2016 0:35,4.91,302,W13,10
1/10/2016 0:40,4.91,310,W13,10
1/10/2016 0:45,4.91,303,W13,10
1/10/2016 0:50,4.91,304,W13,10
1/10/2016 0:55,4.91,297,W13,10
1/10/2016 1:00,4.91,287,W13,10
1/10/2016 1:05,4.91,303,W13,10
1/10/2016 1:10,4.91,279,W13,10
1/10/2016 1:15,4.91,279,W13,10
1/10/2016 1:20,4.91,287,W13,10
1/10/2016 1:25,4.91,276,W13,10
1/10/2016 1:30,4.91,276,W13,10
1/10/2016 1:35,4.91,264,W13,10
1/10/2016 1:40,4.91,267,W13,10
1/10/2016 1:45,4.91,287,W13,10
1/10/2016 1:50,4.91,264,W13,10
1/10/2016 1:55,4.91,270,W13,10
1/10/2016 2:00,4.91,274,W13,10
1/10/2016 2:05,4.91,277,W13,10
1/10/2016 2:10,4.91,272,W13,10
1/10/2016 2:15,4.91,261,W13,10
1/10/2016 2:20,4.91,272,W13,10
1/10/2016 2:25,4.91,270,W13,10
1/10/2016 2:30,4.91,264,W13,10
1/10/2016 2:35,4.91,264,W13,10
1/10/2016 2:40,4.91,264,W13,10
1/10/2016 2:45,4.91,264,W13,10
1/10/2016 2:50,4.91,259,W13,10
1/10/2016 2:55,4.91,262,W13,10
1/10/2016 3:00,4.91,249,W13,10
1/10/2016 3:05,4.91,249,W13,10
1/10/2016 3:10,4.91,257,W13,10
1/10/2016 3:15,4.91,253,W13,10
1/10/2016 3:20,4.91,253,W13,10
1/10/2016 3:25,4.91,245,W13,10
1/10/2016 3:30,4.91,256,W13,10
1/10/2016 3:35,4.91,254,W13,10
1/10/2016 3:40,4.91,259,W13,10
1/10/2016 3:45,4.91,264,W13,10
1/10/2016 3:50,4.91,257,W13,10
1/10/2016 3:55,4.91,249,W13,10
1/10/2016 4:00,4.91,257,W13,10
1/10/2016 4:05,4.91,268,W13,10
1/10/2016 4:10,4.91,282,W13,10
1/10/2016 4:15,4.91,275,W13,10
1/10/2016 4:20,4.91,267,W13,10
1/10/2016 4:25,4.91,264,W13,10
1/10/2016 4:30,4.91,269,W13,10
1/10/2016 4:35,4.91,257,W13,10
1/10/2016 4:40,4.91,264,W13,10
1/10/2016 4:45,4.91,262,W13,10
1/10/2016 4:50,4.91,274,W13,10
1/10/2016 4:55,4.91,258,W13,10
1/10/2016 5:00,4.91,264,W13,10
1/10/2016 5:05,4.91,262,W13,10
1/10/2016 5:10,4.91,261,W13,10
1/10/2016 5:15,4.91,257,W13,10
1/10/2016 5:20,4.91,256,W13,10
1/10/2016 5:25,4.91,249,W13,10
1/10/2016 5:30,4.91,250,W13,10
1/10/2016 5:35,4.91,250,W13,10
1/10/2016 5:40,4.91,265,W13,10
1/10/2016 5:45,4.91,250,W13,10
1/10/2016 5:50,4.91,249,W13,10
1/10/2016 5:55,4.91,253,W13,10
1/10/2016 6:00,4.91,247,W13,10
1/10/2016 6:05,4.91,234,W13,10
1/10/2016 6:10,4.91,243,W13,10
1/10/2016 6:15,4.91,242,W13,10
1/10/2016 6:20,4.91,242,W13,10
1/10/2016 6:25,4.91,234,W13,10
1/10/2016 6:30,4.91,234,W13,10
1/10/2016 6:35,4.91,234,W13,10
1/10/2016 6:40,4.91,234,W13,10
1/10/2016 6:45,4.91,242,W13,10
1/10/2016 6:50,4.91,234,W13,10
1/10/2016 6:55,4.91,234,W13,10
1/10/2016 7:00,4.91,227,W13,10
1/10/2016 7:05,4.91,227,W13,10
1/10/2016 7:10,4.91,234,W13,10
1/10/2016 7:15,4.91,234,W13,10
1/10/2016 7:20,4.91,234,W13,10
1/10/2016 7:25,4.91,228,W13,10
1/10/2016 7:30,4.91,234,W13,10
1/10/2016 7:35,4.91,234,W13,10
1/10/2016 7:40,4.91,233,W13,10
1/10/2016 7:45,4.91,232,W13,10
1/10/2016 7:50,4.91,234,W13,10
1/10/2016 7:55,4.91,227,W13,10
1/10/2016 8:00,4.91,234,W13,10
1/10/2016 8:05,4.91,227,W13,10
1/10/2016 8:10,4.91,227,W13,10
1/10/2016 8:15,4.91,234,W13,10
1/10/2016 8:20,4.91,232,W13,10
1/10/2016 8:25,4.91,227,W13,10
1/10/2016 8:30,4.91,227,W13,10
1/10/2016 8:35,4.91,227,W13,10
1/10/2016 8:40,4.91,227,W13,10
1/10/2016 8:45,4.91,227,W13,10
1/10/2016 8:50,4.91,227,W13,10
1/10/2016 8:55,4.91,227,W13,10
1/10/2016 9:00,4.91,227,W13,10
1/10/2016 9:05,4.91,224,W13,10
1/10/2016 9:10,4.91,219,W13,10
1/10/2016 9:15,4.91,227,W13,10
1/10/2016 9:20,4.91,219,W13,10
1/10/2016 9:25,4.91,220,W13,10
1/10/2016 9:30,4.91,219,W13,10
1/10/2016 9:35,4.91,219,W13,10
1/10/2016 9:40,4.91,219,W13,10
1/10/2016 9:45,4.91,219,W13,10
1/10/2016 9:50,4.91,219,W13,10
1/10/2016 9:55,4.91,219,W13,10
1/10/2016 10:00,4.91,219,W13,10
1/10/2016 10:05,4.91,219,W13,10
1/10/2016 10:10,4.91,219,W13,10
1/10/2016 10:15,4.91,219,W13,10
1/10/2016 10:20,4.91,219,W13,10
1/10/2016 10:25,4.91,219,W13,10
1/10/2016 10:30,4.91,227,W13,10
1/10/2016 10:35,4.91,219,W13,10
1/10/2016 10:40,4.91,227,W13,10
1/10/2016 10:45,4.91,219,W13,10
1/10/2016 10:50,4.91,219,W13,10
1/10/2016 10:55,4.91,219,W13,10
1/10/2016 11:00,4.91,219,W13,10
1/10/2016 11:05,4.91,219,W13,10
1/10/2016 11:10,4.91,219,W13,10
1/10/2016 11:15,4.91,219,W13,10
1/10/2016 11:20,4.91,219,W13,10
1/10/2016 11:25,4.91,215,W13,10
1/10/2016 11:30,4.91,215,W13,10
1/10/2016 11:35,4.91,219,W13,10
1/10/2016 11:40,4.91,217,W13,10
1/10/2016 11:45,4.91,215,W13,10
1/10/2016 11:50,4.91,213,W13,10
1/10/2016 11:55,4.91,219,W13,10
1/10/2016 12:00,4.91,211,W13,10
1/10/2016 12:05,4.91,212,W13,10
1/10/2016 12:10,4.91,218,W13,10
1/10/2016 12:15,4.91,279,W13,10
1/10/2016 12:20,4.91,291,W13,10
1/10/2016 12:25,4.91,260,W13,10
1/10/2016 12:30,4.91,242,W13,10
1/10/2016 12:35,4.91,234,W13,10
1/10/2016 12:40,4.91,227,W13,10
1/10/2016 12:45,4.91,227,W13,10
1/10/2016 12:50,4.91,219,W13,10
1/10/2016 12:55,4.91,219,W13,10
1/10/2016 13:00,4.91,219,W13,10
1/10/2016 13:05,4.91,219,W13,10
1/10/2016 13:10,4.91,219,W13,10
1/10/2016 13:15,4.91,219,W13,10
1/10/2016 13:20,4.91,219,W13,10
1/10/2016 13:25,4.91,219,W13,10
1/10/2016 13:30,4.91,213,W13,10
1/10/2016 13:35,4.91,222,W13,10
1/10/2016 13:40,4.91,218,W13,10
1/10/2016 13:45,4.91,211,W13,10
1/10/2016 13:50,4.91,211,W13,10
1/10/2016 13:55,4.91,215,W13,10
1/10/2016 14:00,4.91,212,W13,10
1/10/2016 14:05,4.91,211,W13,10
1/10/2016 14:10,4.91,211,W13,10
1/10/2016 14:15,4.91,211,W13,10
1/10/2016 14:20,4.91,211,W13,10
1/10/2016 14:25,4.91,211,W13,10
1/10/2016 14:30,4.91,211,W13,10
1/10/2016 14:35,4.91,211,W13,10
1/10/2016 14:40,4.91,211,W13,10
1/10/2016 14:45,4.91,211,W13,10
1/10/2016 14:50,4.91,215,W13,10
1/10/2016 14:55,4.91,219,W13,10
1/10/2016 15:00,4.91,211,W13,10
1/10/2016 15:05,4.91,211,W13,10
1/10/2016 15:10,4.91,214,W13,10
1/10/2016 15:15,4.91,211,W13,10
1/10/2016 15:20,4.91,211,W13,10
1/10/2016 15:25,4.91,211,W13,10
1/10/2016 15:30,4.91,211,W13,10
1/10/2016 15:35,4.91,211,W13,10
1/10/2016 15:40,4.91,211,W13,10
1/10/2016 15:45,4.91,211,W13,10
1/10/2016 15:50,4.91,211,W13,10
1/10/2016 15:55,4.91,211,W13,10
1/10/2016 16:00,4.91,211,W13,10
1/10/2016 16:05,4.91,211,W13,10
1/10/2016 16:10,4.91,211,W13,10
1/10/2016 16:15,4.91,211,W13,10
1/10/2016 16:20,4.91,211,W13,10
1/10/2016 16:25,4.91,211,W13,10
1/10/2016 16:30,4.91,211,W13,10
1/10/2016 16:35,4.91,211,W13,10
