"Plot Title: LB_2_L"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10522881, SEN S/N: 10522881)","Temp, °C (LGR S/N: 10522881, SEN S/N: 10522881)","Coupler Detached (LGR S/N: 10522881)","Coupler Attached (LGR S/N: 10522881)","Host Connected (LGR S/N: 10522881)","Stopped (LGR S/N: 10522881)","End Of File (LGR S/N: 10522881)"
813,12/20/14 02:10:00 AM,100.888,5.141,,,,,
814,12/20/14 02:20:00 AM,100.919,5.141,,,,,
815,12/20/14 02:30:00 AM,100.900,5.037,,,,,
816,12/20/14 02:40:00 AM,100.869,5.037,,,,,
817,12/20/14 02:50:00 AM,100.839,5.037,,,,,
818,12/20/14 03:00:00 AM,100.839,5.037,,,,,
819,12/20/14 03:10:00 AM,100.869,5.037,,,,,
820,12/20/14 03:20:00 AM,100.869,5.037,,,,,
821,12/20/14 03:30:00 AM,100.884,5.037,,,,,
822,12/20/14 03:40:00 AM,100.900,5.037,,,,,
823,12/20/14 03:50:00 AM,100.900,5.037,,,,,
824,12/20/14 04:00:00 AM,100.900,5.037,,,,,
825,12/20/14 04:10:00 AM,100.884,5.037,,,,,
826,12/20/14 04:20:00 AM,100.915,5.037,,,,,
827,12/20/14 04:30:00 AM,100.884,5.037,,,,,
828,12/20/14 04:40:00 AM,100.884,5.037,,,,,
829,12/20/14 04:50:00 AM,100.843,5.141,,,,,
830,12/20/14 05:00:00 AM,100.843,5.141,,,,,
831,12/20/14 05:10:00 AM,100.843,5.141,,,,,
832,12/20/14 05:20:00 AM,100.888,5.141,,,,,
833,12/20/14 05:30:00 AM,100.888,5.141,,,,,
834,12/20/14 05:40:00 AM,100.903,5.141,,,,,
835,12/20/14 05:50:00 AM,100.888,5.141,,,,,
836,12/20/14 06:00:00 AM,100.873,5.141,,,,,
837,12/20/14 06:10:00 AM,100.919,5.141,,,,,
838,12/20/14 06:20:00 AM,100.919,5.141,,,,,
839,12/20/14 06:30:00 AM,100.919,5.141,,,,,
840,12/20/14 06:40:00 AM,100.949,5.141,,,,,
841,12/20/14 06:50:00 AM,100.964,5.141,,,,,
842,12/20/14 07:00:00 AM,100.919,5.141,,,,,
843,12/20/14 07:10:00 AM,100.934,5.141,,,,,
844,12/20/14 07:20:00 AM,100.919,5.141,,,,,
845,12/20/14 07:30:00 AM,100.949,5.141,,,,,
846,12/20/14 07:40:00 AM,100.949,5.141,,,,,
847,12/20/14 07:50:00 AM,100.953,5.244,,,,,
848,12/20/14 08:00:00 AM,100.953,5.244,,,,,
849,12/20/14 08:10:00 AM,100.938,5.244,,,,,
850,12/20/14 08:20:00 AM,100.968,5.244,,,,,
851,12/20/14 08:30:00 AM,100.953,5.244,,,,,
852,12/20/14 08:40:00 AM,100.938,5.244,,,,,
853,12/20/14 08:50:00 AM,100.938,5.244,,,,,
854,12/20/14 09:00:00 AM,100.941,5.347,,,,,
855,12/20/14 09:10:00 AM,100.957,5.347,,,,,
856,12/20/14 09:20:00 AM,100.972,5.347,,,,,
857,12/20/14 09:30:00 AM,100.957,5.347,,,,,
858,12/20/14 09:40:00 AM,100.960,5.450,,,,,
859,12/20/14 09:50:00 AM,100.960,5.450,,,,,
860,12/20/14 10:00:00 AM,100.960,5.450,,,,,
861,12/20/14 10:10:00 AM,100.979,5.552,,,,,
862,12/20/14 10:20:00 AM,100.979,5.552,,,,,
863,12/20/14 10:30:00 AM,100.979,5.552,,,,,
864,12/20/14 10:40:00 AM,100.949,5.552,,,,,
865,12/20/14 10:50:00 AM,100.952,5.655,,,,,
866,12/20/14 11:00:00 AM,100.952,5.655,,,,,
867,12/20/14 11:10:00 AM,100.926,5.757,,,,,
868,12/20/14 11:20:00 AM,100.929,5.860,,,,,
869,12/20/14 11:30:00 AM,100.918,5.962,,,,,
870,12/20/14 11:40:00 AM,100.933,5.962,,,,,
871,12/20/14 11:50:00 AM,100.906,6.064,,,,,
872,12/20/14 12:00:00 PM,100.876,6.064,,,,,
873,12/20/14 12:10:00 PM,100.879,6.166,,,,,
874,12/20/14 12:20:00 PM,100.853,6.268,,,,,
875,12/20/14 12:30:00 PM,100.841,6.370,,,,,
876,12/20/14 12:40:00 PM,100.814,6.471,,,,,
877,12/20/14 12:50:00 PM,100.814,6.471,,,,,
878,12/20/14 01:00:00 PM,100.818,6.573,,,,,
879,12/20/14 01:10:00 PM,100.803,6.573,,,,,
880,12/20/14 01:20:00 PM,100.791,6.674,,,,,
881,12/20/14 01:30:00 PM,100.776,6.674,,,,,
882,12/20/14 01:40:00 PM,100.776,6.674,,,,,
883,12/20/14 01:50:00 PM,100.776,6.674,,,,,
884,12/20/14 02:00:00 PM,100.776,6.674,,,,,
885,12/20/14 02:10:00 PM,100.761,6.674,,,,,
886,12/20/14 02:20:00 PM,100.791,6.674,,,,,
887,12/20/14 02:30:00 PM,100.806,6.674,,,,,
888,12/20/14 02:40:00 PM,100.806,6.674,,,,,
889,12/20/14 02:50:00 PM,100.787,6.573,,,,,
890,12/20/14 03:00:00 PM,100.803,6.573,,,,,
891,12/20/14 03:10:00 PM,100.818,6.573,,,,,
892,12/20/14 03:20:00 PM,100.833,6.573,,,,,
893,12/20/14 03:30:00 PM,100.814,6.471,,,,,
894,12/20/14 03:40:00 PM,100.814,6.471,,,,,
895,12/20/14 03:50:00 PM,100.799,6.471,,,,,
896,12/20/14 04:00:00 PM,100.780,6.370,,,,,
897,12/20/14 04:10:00 PM,100.795,6.370,,,,,
898,12/20/14 04:20:00 PM,100.811,6.370,,,,,
899,12/20/14 04:30:00 PM,100.826,6.370,,,,,
900,12/20/14 04:40:00 PM,100.822,6.268,,,,,
901,12/20/14 04:50:00 PM,100.837,6.268,,,,,
902,12/20/14 05:00:00 PM,100.837,6.268,,,,,
903,12/20/14 05:10:00 PM,100.853,6.268,,,,,
904,12/20/14 05:20:00 PM,100.864,6.166,,,,,
905,12/20/14 05:30:00 PM,100.864,6.166,,,,,
906,12/20/14 05:40:00 PM,100.879,6.166,,,,,
907,12/20/14 05:50:00 PM,100.895,6.166,,,,,
908,12/20/14 06:00:00 PM,100.891,6.064,,,,,
909,12/20/14 06:10:00 PM,100.906,6.064,,,,,
910,12/20/14 06:20:00 PM,100.952,6.064,,,,,
911,12/20/14 06:30:00 PM,100.906,6.064,,,,,
912,12/20/14 06:40:00 PM,100.952,6.064,,,,,
913,12/20/14 06:50:00 PM,100.952,6.064,,,,,
914,12/20/14 07:00:00 PM,100.967,6.064,,,,,
915,12/20/14 07:10:00 PM,100.948,5.962,,,,,
916,12/20/14 07:20:00 PM,100.948,5.962,,,,,
917,12/20/14 07:30:00 PM,100.948,5.962,,,,,
918,12/20/14 07:40:00 PM,100.963,5.962,,,,,
919,12/20/14 07:50:00 PM,100.963,5.962,,,,,
920,12/20/14 08:00:00 PM,100.963,5.962,,,,,
921,12/20/14 08:10:00 PM,100.948,5.962,,,,,
922,12/20/14 08:20:00 PM,100.948,5.962,,,,,
923,12/20/14 08:30:00 PM,100.963,5.962,,,,,
924,12/20/14 08:40:00 PM,100.948,5.962,,,,,
925,12/20/14 08:50:00 PM,100.963,5.962,,,,,
926,12/20/14 09:00:00 PM,100.963,5.962,,,,,
927,12/20/14 09:10:00 PM,100.948,5.962,,,,,
928,12/20/14 09:20:00 PM,100.975,5.860,,,,,
929,12/20/14 09:30:00 PM,100.960,5.860,,,,,
930,12/20/14 09:40:00 PM,100.975,5.860,,,,,
931,12/20/14 09:50:00 PM,100.960,5.860,,,,,
932,12/20/14 10:00:00 PM,100.975,5.860,,,,,
933,12/20/14 10:10:00 PM,100.975,5.860,,,,,
934,12/20/14 10:20:00 PM,100.975,5.860,,,,,
935,12/20/14 10:30:00 PM,100.960,5.860,,,,,
936,12/20/14 10:40:00 PM,100.990,5.860,,,,,
937,12/20/14 10:50:00 PM,100.990,5.860,,,,,
938,12/20/14 11:00:00 PM,101.005,5.860,,,,,
939,12/20/14 11:10:00 PM,100.975,5.860,,,,,
940,12/20/14 11:20:00 PM,100.990,5.860,,,,,
941,12/20/14 11:30:00 PM,100.990,5.860,,,,,
942,12/20/14 11:40:00 PM,100.975,5.860,,,,,
943,12/20/14 11:50:00 PM,100.960,5.860,,,,,
944,12/21/14 12:00:00 AM,100.975,5.860,,,,,
945,12/21/14 12:10:00 AM,100.990,5.860,,,,,
946,12/21/14 12:20:00 AM,100.975,5.860,,,,,
947,12/21/14 12:30:00 AM,100.975,5.860,,,,,
948,12/21/14 12:40:00 AM,100.945,5.860,,,,,
949,12/21/14 12:50:00 AM,100.945,5.860,,,,,
950,12/21/14 01:00:00 AM,100.945,5.860,,,,,
951,12/21/14 01:10:00 AM,100.926,5.757,,,,,
952,12/21/14 01:20:00 AM,100.941,5.757,,,,,
953,12/21/14 01:30:00 AM,100.971,5.757,,,,,
954,12/21/14 01:40:00 AM,100.956,5.757,,,,,
955,12/21/14 01:50:00 AM,100.971,5.757,,,,,
956,12/21/14 02:00:00 AM,100.971,5.757,,,,,
957,12/21/14 02:10:00 AM,101.002,5.757,,,,,
958,12/21/14 02:20:00 AM,101.002,5.757,,,,,
959,12/21/14 02:30:00 AM,101.002,5.757,,,,,
960,12/21/14 02:40:00 AM,101.013,5.655,,,,,
961,12/21/14 02:50:00 AM,101.013,5.655,,,,,
962,12/21/14 03:00:00 AM,100.994,5.552,,,,,
963,12/21/14 03:10:00 AM,101.010,5.552,,,,,
964,12/21/14 03:20:00 AM,101.025,5.552,,,,,
965,12/21/14 03:30:00 AM,101.036,5.450,,,,,
966,12/21/14 03:40:00 AM,101.036,5.450,,,,,
967,12/21/14 03:50:00 AM,101.033,5.347,,,,,
968,12/21/14 04:00:00 AM,101.017,5.347,,,,,
969,12/21/14 04:10:00 AM,101.017,5.347,,,,,
970,12/21/14 04:20:00 AM,100.998,5.244,,,,,
971,12/21/14 04:30:00 AM,101.029,5.244,,,,,
972,12/21/14 04:40:00 AM,101.014,5.244,,,,,
973,12/21/14 04:50:00 AM,101.014,5.244,,,,,
974,12/21/14 05:00:00 AM,101.025,5.141,,,,,
975,12/21/14 05:10:00 AM,101.010,5.141,,,,,
976,12/21/14 05:20:00 AM,101.025,5.141,,,,,
977,12/21/14 05:30:00 AM,101.021,5.037,,,,,
978,12/21/14 05:40:00 AM,101.037,5.037,,,,,
979,12/21/14 05:50:00 AM,101.052,5.037,,,,,
980,12/21/14 06:00:00 AM,101.052,5.037,,,,,
981,12/21/14 06:10:00 AM,101.067,5.037,,,,,
982,12/21/14 06:20:00 AM,101.079,4.934,,,,,
983,12/21/14 06:30:00 AM,101.079,4.934,,,,,
984,12/21/14 06:40:00 AM,101.124,4.934,,,,,
985,12/21/14 06:50:00 AM,101.079,4.934,,,,,
986,12/21/14 07:00:00 AM,101.094,4.934,,,,,
987,12/21/14 07:10:00 AM,101.105,4.831,,,,,
988,12/21/14 07:20:00 AM,101.120,4.831,,,,,
989,12/21/14 07:30:00 AM,101.105,4.831,,,,,
990,12/21/14 07:40:00 AM,101.120,4.831,,,,,
991,12/21/14 07:50:00 AM,101.136,4.831,,,,,
992,12/21/14 08:00:00 AM,101.151,4.831,,,,,
993,12/21/14 08:10:00 AM,101.120,4.831,,,,,
994,12/21/14 08:20:00 AM,101.132,4.727,,,,,
995,12/21/14 08:30:00 AM,101.147,4.727,,,,,
996,12/21/14 08:40:00 AM,101.132,4.727,,,,,
997,12/21/14 08:50:00 AM,101.132,4.727,,,,,
998,12/21/14 09:00:00 AM,101.120,4.831,,,,,
999,12/21/14 09:10:00 AM,101.151,4.831,,,,,
1000,12/21/14 09:20:00 AM,101.120,4.831,,,,,
1001,12/21/14 09:30:00 AM,101.109,4.934,,,,,
1002,12/21/14 09:40:00 AM,101.124,4.934,,,,,
1003,12/21/14 09:50:00 AM,101.098,5.037,,,,,
1004,12/21/14 10:00:00 AM,101.113,5.037,,,,,
1005,12/21/14 10:10:00 AM,101.132,5.141,,,,,
1006,12/21/14 10:20:00 AM,101.105,5.244,,,,,
1007,12/21/14 10:30:00 AM,101.094,5.347,,,,,
1008,12/21/14 10:40:00 AM,101.097,5.450,,,,,
1009,12/21/14 10:50:00 AM,101.086,5.552,,,,,
1010,12/21/14 11:00:00 AM,101.074,5.655,,,,,
1011,12/21/14 11:10:00 AM,101.078,5.757,,,,,
1012,12/21/14 11:20:00 AM,101.051,5.860,,,,,
1013,12/21/14 11:30:00 AM,101.043,6.064,,,,,
1014,12/21/14 11:40:00 AM,101.001,6.166,,,,,
1015,12/21/14 11:50:00 AM,100.974,6.268,,,,,
1016,12/21/14 12:00:00 PM,100.963,6.370,,,,,
1017,12/21/14 12:10:00 PM,100.921,6.471,,,,,
1018,12/21/14 12:20:00 PM,100.890,6.471,,,,,
1019,12/21/14 12:30:00 PM,100.848,6.573,,,,,
1020,12/21/14 12:40:00 PM,100.879,6.573,,,,,
1021,12/21/14 12:50:00 PM,100.867,6.674,,,,,
1022,12/21/14 01:00:00 PM,100.852,6.674,,,,,
1023,12/21/14 01:10:00 PM,100.791,6.674,,,,,
1024,12/21/14 01:20:00 PM,100.761,6.674,,,,,
1025,12/21/14 01:30:00 PM,100.776,6.674,,,,,
1026,12/21/14 01:40:00 PM,100.745,6.674,,,,,
1027,12/21/14 01:50:00 PM,100.730,6.674,,,,,
1028,12/21/14 02:00:00 PM,100.718,6.775,,,,,
1029,12/21/14 02:10:00 PM,100.730,6.674,,,,,
1030,12/21/14 02:20:00 PM,100.684,6.674,,,,,
1031,12/21/14 02:30:00 PM,100.700,6.674,,,,,
1032,12/21/14 02:40:00 PM,100.700,6.674,,,,,
1033,12/21/14 02:50:00 PM,100.700,6.674,,,,,
1034,12/21/14 03:00:00 PM,100.700,6.674,,,,,
1035,12/21/14 03:10:00 PM,100.654,6.674,,,,,
1036,12/21/14 03:20:00 PM,100.684,6.674,,,,,
1037,12/21/14 03:30:00 PM,100.684,6.674,,,,,
1038,12/21/14 03:40:00 PM,100.681,6.573,,,,,
1039,12/21/14 03:50:00 PM,100.666,6.573,,,,,
1040,12/21/14 04:00:00 PM,100.650,6.573,,,,,
1041,12/21/14 04:10:00 PM,100.616,6.471,,,,,
1042,12/21/14 04:20:00 PM,100.628,6.370,,,,,
1043,12/21/14 04:30:00 PM,100.628,6.370,,,,,
1044,12/21/14 04:40:00 PM,100.609,6.268,,,,,
1045,12/21/14 04:50:00 PM,100.594,6.268,,,,,
1046,12/21/14 05:00:00 PM,100.621,6.166,,,,,
1047,12/21/14 05:10:00 PM,100.602,6.064,,,,,
1048,12/21/14 05:20:00 PM,100.587,6.064,,,,,
1049,12/21/14 05:30:00 PM,100.568,5.962,,,,,
1050,12/21/14 05:40:00 PM,100.583,5.962,,,,,
1051,12/21/14 05:50:00 PM,100.594,5.860,,,,,
1052,12/21/14 06:00:00 PM,100.606,5.757,,,,,
1053,12/21/14 06:10:00 PM,100.652,5.757,,,,,
1054,12/21/14 06:20:00 PM,100.633,5.655,,,,,
1055,12/21/14 06:30:00 PM,100.633,5.655,,,,,
1056,12/21/14 06:40:00 PM,100.660,5.552,,,,,
1057,12/21/14 06:50:00 PM,100.660,5.552,,,,,
1058,12/21/14 07:00:00 PM,100.644,5.552,,,,,
1059,12/21/14 07:10:00 PM,100.656,5.450,,,,,
1060,12/21/14 07:20:00 PM,100.641,5.450,,,,,
1061,12/21/14 07:30:00 PM,100.641,5.450,,,,,
1062,12/21/14 07:40:00 PM,100.637,5.347,,,,,
1063,12/21/14 07:50:00 PM,100.652,5.347,,,,,
1064,12/21/14 08:00:00 PM,100.652,5.347,,,,,
1065,12/21/14 08:10:00 PM,100.618,5.244,,,,,
1066,12/21/14 08:20:00 PM,100.633,5.244,,,,,
1067,12/21/14 08:30:00 PM,100.633,5.244,,,,,
1068,12/21/14 08:40:00 PM,100.603,5.244,,,,,
1069,12/21/14 08:50:00 PM,100.603,5.244,,,,,
1070,12/21/14 09:00:00 PM,100.618,5.244,,,,,
1071,12/21/14 09:10:00 PM,100.618,5.244,,,,,
1072,12/21/14 09:20:00 PM,100.603,5.244,,,,,
1073,12/21/14 09:30:00 PM,100.584,5.141,,,,,
1074,12/21/14 09:40:00 PM,100.584,5.141,,,,,
1075,12/21/14 09:50:00 PM,100.553,5.141,,,,,
1076,12/21/14 10:00:00 PM,100.569,5.141,,,,,
1077,12/21/14 10:10:00 PM,100.569,5.141,,,,,
1078,12/21/14 10:20:00 PM,100.569,5.141,,,,,
1079,12/21/14 10:30:00 PM,100.534,5.037,,,,,
1080,12/21/14 10:40:00 PM,100.550,5.037,,,,,
1081,12/21/14 10:50:00 PM,100.519,5.037,,,,,
1082,12/21/14 11:00:00 PM,100.534,5.037,,,,,
1083,12/21/14 11:10:00 PM,100.550,5.037,,,,,
1084,12/21/14 11:20:00 PM,100.550,5.037,,,,,
1085,12/21/14 11:30:00 PM,100.550,5.037,,,,,
1086,12/21/14 11:40:00 PM,100.550,5.037,,,,,
1087,12/21/14 11:50:00 PM,100.550,5.037,,,,,
1088,12/22/14 12:00:00 AM,100.561,4.934,,,,,
1089,12/22/14 12:10:00 AM,100.561,4.934,,,,,
1090,12/22/14 12:20:00 AM,100.546,4.934,,,,,
1091,12/22/14 12:30:00 AM,100.531,4.934,,,,,
1092,12/22/14 12:40:00 AM,100.531,4.934,,,,,
1093,12/22/14 12:50:00 AM,100.531,4.934,,,,,
1094,12/22/14 01:00:00 AM,100.534,5.037,,,,,
1095,12/22/14 01:10:00 AM,100.504,5.037,,,,,
1096,12/22/14 01:20:00 AM,100.474,5.037,,,,,
1097,12/22/14 01:30:00 AM,100.458,5.037,,,,,
1098,12/22/14 01:40:00 AM,100.447,5.141,,,,,
1099,12/22/14 01:50:00 AM,100.447,5.141,,,,,
1100,12/22/14 02:00:00 AM,100.432,5.141,,,,,
1101,12/22/14 02:10:00 AM,100.432,5.141,,,,,
1102,12/22/14 02:20:00 AM,100.432,5.141,,,,,
1103,12/22/14 02:30:00 AM,100.401,5.141,,,,,
1104,12/22/14 02:40:00 AM,100.432,5.141,,,,,
1105,12/22/14 02:50:00 AM,100.416,5.141,,,,,
1106,12/22/14 03:00:00 AM,100.432,5.141,,,,,
1107,12/22/14 03:10:00 AM,100.386,5.141,,,,,
1108,12/22/14 03:20:00 AM,100.371,5.141,,,,,
1109,12/22/14 03:30:00 AM,100.367,5.037,,,,,
1110,12/22/14 03:40:00 AM,100.367,5.037,,,,,
1111,12/22/14 03:50:00 AM,100.367,5.037,,,,,
1112,12/22/14 04:00:00 AM,100.367,5.037,,,,,
1113,12/22/14 04:10:00 AM,100.337,5.037,,,,,
1114,12/22/14 04:20:00 AM,100.337,5.037,,,,,
1115,12/22/14 04:30:00 AM,100.321,5.037,,,,,
1116,12/22/14 04:40:00 AM,100.321,5.037,,,,,
1117,12/22/14 04:50:00 AM,100.306,5.037,,,,,
1118,12/22/14 05:00:00 AM,100.306,5.037,,,,,
1119,12/22/14 05:10:00 AM,100.310,5.141,,,,,
1120,12/22/14 05:20:00 AM,100.295,5.141,,,,,
1121,12/22/14 05:30:00 AM,100.310,5.141,,,,,
1122,12/22/14 05:40:00 AM,100.280,5.141,,,,,
1123,12/22/14 05:50:00 AM,100.283,5.244,,,,,
1124,12/22/14 06:00:00 AM,100.283,5.244,,,,,
1125,12/22/14 06:10:00 AM,100.268,5.244,,,,,
1126,12/22/14 06:20:00 AM,100.268,5.244,,,,,
1127,12/22/14 06:30:00 AM,100.314,5.244,,,,,
1128,12/22/14 06:40:00 AM,100.298,5.244,,,,,
1129,12/22/14 06:50:00 AM,100.317,5.347,,,,,
1130,12/22/14 07:00:00 AM,100.302,5.347,,,,,
1131,12/22/14 07:10:00 AM,100.317,5.347,,,,,
1132,12/22/14 07:20:00 AM,100.287,5.347,,,,,
1133,12/22/14 07:30:00 AM,100.302,5.347,,,,,
1134,12/22/14 07:40:00 AM,100.317,5.347,,,,,
1135,12/22/14 07:50:00 AM,100.302,5.347,,,,,
1136,12/22/14 08:00:00 AM,100.275,5.450,,,,,
1137,12/22/14 08:10:00 AM,100.275,5.450,,,,,
1138,12/22/14 08:20:00 AM,100.275,5.450,,,,,
1139,12/22/14 08:30:00 AM,100.291,5.450,,,,,
1140,12/22/14 08:40:00 AM,100.291,5.450,,,,,
1141,12/22/14 08:50:00 AM,100.310,5.552,,,,,
1142,12/22/14 09:00:00 AM,100.294,5.552,,,,,
1143,12/22/14 09:10:00 AM,100.279,5.552,,,,,
1144,12/22/14 09:20:00 AM,100.313,5.655,,,,,
1145,12/22/14 09:30:00 AM,100.283,5.655,,,,,
1146,12/22/14 09:40:00 AM,100.302,5.757,,,,,
1147,12/22/14 09:50:00 AM,100.271,5.757,,,,,
1148,12/22/14 10:00:00 AM,100.275,5.860,,,,,
1149,12/22/14 10:10:00 AM,100.294,5.962,,,,,
1150,12/22/14 10:20:00 AM,100.263,5.962,,,,,
1151,12/22/14 10:30:00 AM,100.221,6.064,,,,,
1152,12/22/14 10:40:00 AM,100.198,6.268,,,,,
1153,12/22/14 10:50:00 AM,100.217,6.370,,,,,
1154,12/22/14 11:00:00 AM,100.160,6.471,,,,,
1155,12/22/14 11:10:00 AM,100.163,6.573,,,,,
1156,12/22/14 11:20:00 AM,100.155,6.775,,,,,
1157,12/22/14 11:30:00 AM,100.113,6.877,,,,,
1158,12/22/14 11:40:00 AM,100.086,6.978,,,,,
1159,12/22/14 11:50:00 AM,100.078,7.179,,,,,
1160,12/22/14 12:00:00 PM,100.066,7.280,,,,,
1161,12/22/14 12:10:00 PM,100.051,7.280,,,,,
1162,12/22/14 12:20:00 PM,100.024,7.381,,,,,
1163,12/22/14 12:30:00 PM,99.994,7.381,,,,,
1164,12/22/14 12:40:00 PM,99.963,7.381,,,,,
1165,12/22/14 12:50:00 PM,99.952,7.481,,,,,
1166,12/22/14 01:00:00 PM,99.925,7.582,,,,,
1167,12/22/14 01:10:00 PM,99.898,7.682,,,,,
1168,12/22/14 01:20:00 PM,99.878,7.983,,,,,
1169,12/22/14 01:30:00 PM,99.851,8.082,,,,,
1170,12/22/14 01:40:00 PM,99.839,8.182,,,,,
1171,12/22/14 01:50:00 PM,99.797,8.282,,,,,
1172,12/22/14 02:00:00 PM,99.766,8.282,,,,,
1173,12/22/14 02:10:00 PM,99.766,8.282,,,,,
1174,12/22/14 02:20:00 PM,99.778,8.182,,,,,
1175,12/22/14 02:30:00 PM,99.793,8.182,,,,,
1176,12/22/14 02:40:00 PM,99.778,8.182,,,,,
1177,12/22/14 02:50:00 PM,99.760,8.082,,,,,
1178,12/22/14 03:00:00 PM,99.760,8.082,,,,,
1179,12/22/14 03:10:00 PM,99.744,8.082,,,,,
1180,12/22/14 03:20:00 PM,99.744,8.082,,,,,
1181,12/22/14 03:30:00 PM,99.710,7.983,,,,,
1182,12/22/14 03:40:00 PM,99.737,7.882,,,,,
1183,12/22/14 03:50:00 PM,99.753,7.882,,,,,
1184,12/22/14 04:00:00 PM,99.749,7.782,,,,,
1185,12/22/14 04:10:00 PM,99.764,7.782,,,,,
1186,12/22/14 04:20:00 PM,99.734,7.782,,,,,
1187,12/22/14 04:30:00 PM,99.700,7.682,,,,,
1188,12/22/14 04:40:00 PM,99.685,7.682,,,,,
1189,12/22/14 04:50:00 PM,99.636,7.582,,,,,
1190,12/22/14 05:00:00 PM,99.651,7.582,,,,,
1191,12/22/14 05:10:00 PM,99.678,7.481,,,,,
1192,12/22/14 05:20:00 PM,99.663,7.481,,,,,
1193,12/22/14 05:30:00 PM,99.644,7.381,,,,,
1194,12/22/14 05:40:00 PM,99.656,7.280,,,,,
1195,12/22/14 05:50:00 PM,99.640,7.280,,,,,
1196,12/22/14 06:00:00 PM,99.637,7.179,,,,,
1197,12/22/14 06:10:00 PM,99.667,7.179,,,,,
1198,12/22/14 06:20:00 PM,99.618,7.079,,,,,
1199,12/22/14 06:30:00 PM,99.618,7.079,,,,,
1200,12/22/14 06:40:00 PM,99.633,7.079,,,,,
1201,12/22/14 06:50:00 PM,99.648,7.079,,,,,
1202,12/22/14 07:00:00 PM,99.645,6.978,,,,,
1203,12/22/14 07:10:00 PM,99.645,6.978,,,,,
1204,12/22/14 07:20:00 PM,99.630,6.978,,,,,
1205,12/22/14 07:30:00 PM,99.691,6.978,,,,,
1206,12/22/14 07:40:00 PM,99.675,6.978,,,,,
1207,12/22/14 07:50:00 PM,99.694,7.079,,,,,
1208,12/22/14 08:00:00 PM,99.648,7.079,,,,,
1209,12/22/14 08:10:00 PM,99.664,7.079,,,,,
1210,12/22/14 08:20:00 PM,99.679,7.079,,,,,
1211,12/22/14 08:30:00 PM,99.664,7.079,,,,,
1212,12/22/14 08:40:00 PM,99.648,7.079,,,,,
1213,12/22/14 08:50:00 PM,99.633,7.079,,,,,
1214,12/22/14 09:00:00 PM,99.648,7.079,,,,,
1215,12/22/14 09:10:00 PM,99.648,7.079,,,,,
1216,12/22/14 09:20:00 PM,99.633,7.079,,,,,
1217,12/22/14 09:30:00 PM,99.664,7.079,,,,,
1218,12/22/14 09:40:00 PM,99.648,7.079,,,,,
1219,12/22/14 09:50:00 PM,99.648,7.079,,,,,
1220,12/22/14 10:00:00 PM,99.633,7.079,,,,,
1221,12/22/14 10:10:00 PM,99.618,7.079,,,,,
1222,12/22/14 10:20:00 PM,99.633,7.079,,,,,
1223,12/22/14 10:30:00 PM,99.618,7.079,,,,,
1224,12/22/14 10:40:00 PM,99.588,7.079,,,,,
1225,12/22/14 10:50:00 PM,99.588,7.079,,,,,
1226,12/22/14 11:00:00 PM,99.588,7.079,,,,,
1227,12/22/14 11:10:00 PM,99.588,7.079,,,,,
1228,12/22/14 11:20:00 PM,99.557,7.079,,,,,
1229,12/22/14 11:30:00 PM,99.557,7.079,,,,,
1230,12/22/14 11:40:00 PM,99.542,7.079,,,,,
1231,12/22/14 11:50:00 PM,99.542,7.079,,,,,
1232,12/23/14 12:00:00 AM,99.527,7.079,,,,,
1233,12/23/14 12:10:00 AM,99.481,7.079,,,,,
1234,12/23/14 12:20:00 AM,99.512,7.079,,,,,
1235,12/23/14 12:30:00 AM,99.496,7.079,,,,,
1236,12/23/14 12:40:00 AM,99.481,7.079,,,,,
1237,12/23/14 12:50:00 AM,99.496,7.079,,,,,
1238,12/23/14 01:00:00 AM,99.454,7.179,,,,,
1239,12/23/14 01:10:00 AM,99.454,7.179,,,,,
1240,12/23/14 01:20:00 AM,99.469,7.179,,,,,
1241,12/23/14 01:30:00 AM,99.485,7.179,,,,,
1242,12/23/14 01:40:00 AM,99.500,7.179,,,,,
1243,12/23/14 01:50:00 AM,99.515,7.179,,,,,
1244,12/23/14 02:00:00 AM,99.534,7.280,,,,,
1245,12/23/14 02:10:00 AM,99.534,7.280,,,,,
1246,12/23/14 02:20:00 AM,99.519,7.280,,,,,
1247,12/23/14 02:30:00 AM,99.503,7.280,,,,,
1248,12/23/14 02:40:00 AM,99.519,7.280,,,,,
1249,12/23/14 02:50:00 AM,99.549,7.280,,,,,
1250,12/23/14 03:00:00 AM,99.549,7.280,,,,,
1251,12/23/14 03:10:00 AM,99.564,7.280,,,,,
1252,12/23/14 03:20:00 AM,99.579,7.280,,,,,
1253,12/23/14 03:30:00 AM,99.534,7.280,,,,,
1254,12/23/14 03:40:00 AM,99.522,7.381,,,,,
1255,12/23/14 03:50:00 AM,99.522,7.381,,,,,
1256,12/23/14 04:00:00 AM,99.522,7.381,,,,,
1257,12/23/14 04:10:00 AM,99.553,7.381,,,,,
1258,12/23/14 04:20:00 AM,99.519,7.280,,,,,
1259,12/23/14 04:30:00 AM,99.537,7.381,,,,,
1260,12/23/14 04:40:00 AM,99.537,7.381,,,,,
1261,12/23/14 04:50:00 AM,99.553,7.381,,,,,
1262,12/23/14 05:00:00 AM,99.553,7.381,,,,,
1263,12/23/14 05:10:00 AM,99.537,7.381,,,,,
