"Plot Title: LB_2_L"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10522881, SEN S/N: 10522881)","Temp, °C (LGR S/N: 10522881, SEN S/N: 10522881)","Coupler Detached (LGR S/N: 10522881)","Coupler Attached (LGR S/N: 10522881)","Host Connected (LGR S/N: 10522881)","Stopped (LGR S/N: 10522881)","End Of File (LGR S/N: 10522881)"
33,01/09/15 04:10:00 PM,100.853,2.943,,,,,
34,01/09/15 04:20:00 PM,100.869,2.943,,,,,
35,01/09/15 04:30:00 PM,100.849,2.837,,,,,
36,01/09/15 04:40:00 PM,100.895,2.837,,,,,
37,01/09/15 04:50:00 PM,100.906,2.730,,,,,
38,01/09/15 05:00:00 PM,100.891,2.730,,,,,
39,01/09/15 05:10:00 PM,100.918,2.624,,,,,
40,01/09/15 05:20:00 PM,100.918,2.624,,,,,
41,01/09/15 05:30:00 PM,100.959,2.517,,,,,
42,01/09/15 05:40:00 PM,100.974,2.517,,,,,
43,01/09/15 05:50:00 PM,100.990,2.517,,,,,
44,01/09/15 06:00:00 PM,101.031,2.410,,,,,
45,01/09/15 06:10:00 PM,101.046,2.410,,,,,
46,01/09/15 06:20:00 PM,101.062,2.410,,,,,
47,01/09/15 06:30:00 PM,101.058,2.303,,,,,
48,01/09/15 06:40:00 PM,101.088,2.303,,,,,
49,01/09/15 06:50:00 PM,101.134,2.303,,,,,
50,01/09/15 07:00:00 PM,101.130,2.195,,,,,
51,01/09/15 07:10:00 PM,101.175,2.195,,,,,
52,01/09/15 07:20:00 PM,101.190,2.195,,,,,
53,01/09/15 07:30:00 PM,101.171,2.088,,,,,
54,01/09/15 07:40:00 PM,101.202,2.088,,,,,
55,01/09/15 07:50:00 PM,101.232,2.088,,,,,
56,01/09/15 08:00:00 PM,101.217,2.088,,,,,
57,01/09/15 08:10:00 PM,101.258,1.980,,,,,
58,01/09/15 08:20:00 PM,101.289,1.980,,,,,
59,01/09/15 08:30:00 PM,101.289,1.980,,,,,
60,01/09/15 08:40:00 PM,101.319,1.980,,,,,
61,01/09/15 08:50:00 PM,101.350,1.980,,,,,
62,01/09/15 09:00:00 PM,101.380,1.980,,,,,
63,01/09/15 09:10:00 PM,101.411,1.980,,,,,
64,01/09/15 09:20:00 PM,101.422,1.872,,,,,
65,01/09/15 09:30:00 PM,101.437,1.872,,,,,
66,01/09/15 09:40:00 PM,101.437,1.872,,,,,
67,01/09/15 09:50:00 PM,101.437,1.872,,,,,
68,01/09/15 10:00:00 PM,101.498,1.872,,,,,
69,01/09/15 10:10:00 PM,101.513,1.872,,,,,
70,01/09/15 10:20:00 PM,101.478,1.764,,,,,
71,01/09/15 10:30:00 PM,101.494,1.764,,,,,
72,01/09/15 10:40:00 PM,101.524,1.764,,,,,
73,01/09/15 10:50:00 PM,101.539,1.764,,,,,
74,01/09/15 11:00:00 PM,101.520,1.656,,,,,
75,01/09/15 11:10:00 PM,101.520,1.656,,,,,
76,01/09/15 11:20:00 PM,101.535,1.656,,,,,
77,01/09/15 11:30:00 PM,101.520,1.656,,,,,
78,01/09/15 11:40:00 PM,101.535,1.656,,,,,
79,01/09/15 11:50:00 PM,101.566,1.656,,,,,
80,01/10/15 12:00:00 AM,101.581,1.656,,,,,
81,01/10/15 12:10:00 AM,101.611,1.656,,,,,
82,01/10/15 12:20:00 AM,101.626,1.656,,,,,
83,01/10/15 12:30:00 AM,101.611,1.656,,,,,
84,01/10/15 12:40:00 AM,101.642,1.656,,,,,
85,01/10/15 12:50:00 AM,101.672,1.656,,,,,
86,01/10/15 01:00:00 AM,101.668,1.548,,,,,
87,01/10/15 01:10:00 AM,101.698,1.548,,,,,
88,01/10/15 01:20:00 AM,101.714,1.548,,,,,
89,01/10/15 01:30:00 AM,101.729,1.548,,,,,
90,01/10/15 01:40:00 AM,101.729,1.548,,,,,
91,01/10/15 01:50:00 AM,101.744,1.548,,,,,
92,01/10/15 02:00:00 AM,101.759,1.548,,,,,
93,01/10/15 02:10:00 AM,101.770,1.439,,,,,
94,01/10/15 02:20:00 AM,101.786,1.439,,,,,
95,01/10/15 02:30:00 AM,101.786,1.439,,,,,
96,01/10/15 02:40:00 AM,101.801,1.439,,,,,
97,01/10/15 02:50:00 AM,101.816,1.439,,,,,
98,01/10/15 03:00:00 AM,101.827,1.330,,,,,
99,01/10/15 03:10:00 AM,101.827,1.330,,,,,
100,01/10/15 03:20:00 AM,101.842,1.330,,,,,
101,01/10/15 03:30:00 AM,101.842,1.330,,,,,
102,01/10/15 03:40:00 AM,101.827,1.330,,,,,
103,01/10/15 03:50:00 AM,101.827,1.330,,,,,
104,01/10/15 04:00:00 AM,101.827,1.330,,,,,
105,01/10/15 04:10:00 AM,101.827,1.330,,,,,
106,01/10/15 04:20:00 AM,101.842,1.330,,,,,
107,01/10/15 04:30:00 AM,101.842,1.330,,,,,
108,01/10/15 04:40:00 AM,101.838,1.221,,,,,
109,01/10/15 04:50:00 AM,101.838,1.221,,,,,
110,01/10/15 05:00:00 AM,101.838,1.221,,,,,
111,01/10/15 05:10:00 AM,101.853,1.221,,,,,
112,01/10/15 05:20:00 AM,101.849,1.112,,,,,
113,01/10/15 05:30:00 AM,101.864,1.112,,,,,
114,01/10/15 05:40:00 AM,101.864,1.112,,,,,
115,01/10/15 05:50:00 AM,101.864,1.112,,,,,
116,01/10/15 06:00:00 AM,101.895,1.112,,,,,
117,01/10/15 06:10:00 AM,101.891,1.003,,,,,
118,01/10/15 06:20:00 AM,101.875,1.003,,,,,
119,01/10/15 06:30:00 AM,101.860,1.003,,,,,
120,01/10/15 06:40:00 AM,101.875,1.003,,,,,
121,01/10/15 06:50:00 AM,101.891,1.003,,,,,
122,01/10/15 07:00:00 AM,101.891,1.003,,,,,
123,01/10/15 07:10:00 AM,101.902,0.893,,,,,
124,01/10/15 07:20:00 AM,101.917,0.893,,,,,
125,01/10/15 07:30:00 AM,101.917,0.893,,,,,
126,01/10/15 07:40:00 AM,101.947,0.893,,,,,
127,01/10/15 07:50:00 AM,101.947,0.893,,,,,
128,01/10/15 08:00:00 AM,101.978,0.893,,,,,
129,01/10/15 08:10:00 AM,101.932,0.893,,,,,
130,01/10/15 08:20:00 AM,101.947,0.893,,,,,
131,01/10/15 08:30:00 AM,101.962,0.893,,,,,
132,01/10/15 08:40:00 AM,101.978,0.893,,,,,
133,01/10/15 08:50:00 AM,101.993,0.893,,,,,
134,01/10/15 09:00:00 AM,102.023,0.893,,,,,
135,01/10/15 09:10:00 AM,102.023,0.893,,,,,
136,01/10/15 09:20:00 AM,102.028,1.003,,,,,
137,01/10/15 09:30:00 AM,102.058,1.003,,,,,
138,01/10/15 09:40:00 AM,102.093,1.112,,,,,
139,01/10/15 09:50:00 AM,102.081,1.221,,,,,
140,01/10/15 10:00:00 AM,102.081,1.221,,,,,
141,01/10/15 10:10:00 AM,102.101,1.330,,,,,
142,01/10/15 10:20:00 AM,102.086,1.330,,,,,
143,01/10/15 10:30:00 AM,102.090,1.439,,,,,
144,01/10/15 10:40:00 AM,102.048,1.548,,,,,
145,01/10/15 10:50:00 AM,102.063,1.548,,,,,
146,01/10/15 11:00:00 AM,102.037,1.656,,,,,
147,01/10/15 11:10:00 AM,102.057,1.764,,,,,
148,01/10/15 11:20:00 AM,102.061,1.872,,,,,
149,01/10/15 11:30:00 AM,102.019,1.980,,,,,
150,01/10/15 11:40:00 AM,101.993,2.088,,,,,
151,01/10/15 11:50:00 AM,101.982,2.195,,,,,
152,01/10/15 12:00:00 PM,101.951,2.195,,,,,
153,01/10/15 12:10:00 PM,101.925,2.303,,,,,
154,01/10/15 12:20:00 PM,101.914,2.410,,,,,
155,01/10/15 12:30:00 PM,101.887,2.517,,,,,
156,01/10/15 12:40:00 PM,101.872,2.517,,,,,
157,01/10/15 12:50:00 PM,101.830,2.624,,,,,
158,01/10/15 01:00:00 PM,101.800,2.624,,,,,
159,01/10/15 01:10:00 PM,101.815,2.624,,,,,
160,01/10/15 01:20:00 PM,101.830,2.624,,,,,
161,01/10/15 01:30:00 PM,101.804,2.730,,,,,
162,01/10/15 01:40:00 PM,101.789,2.730,,,,,
163,01/10/15 01:50:00 PM,101.773,2.730,,,,,
164,01/10/15 02:00:00 PM,101.743,2.730,,,,,
165,01/10/15 02:10:00 PM,101.739,2.624,,,,,
166,01/10/15 02:20:00 PM,101.739,2.624,,,,,
167,01/10/15 02:30:00 PM,101.750,2.517,,,,,
168,01/10/15 02:40:00 PM,101.720,2.517,,,,,
169,01/10/15 02:50:00 PM,101.705,2.517,,,,,
170,01/10/15 03:00:00 PM,101.705,2.517,,,,,
171,01/10/15 03:10:00 PM,101.720,2.517,,,,,
172,01/10/15 03:20:00 PM,101.705,2.517,,,,,
173,01/10/15 03:30:00 PM,101.701,2.410,,,,,
174,01/10/15 03:40:00 PM,101.716,2.410,,,,,
175,01/10/15 03:50:00 PM,101.727,2.303,,,,,
176,01/10/15 04:00:00 PM,101.708,2.195,,,,,
177,01/10/15 04:10:00 PM,101.708,2.195,,,,,
178,01/10/15 04:20:00 PM,101.738,2.195,,,,,
179,01/10/15 04:30:00 PM,101.734,2.088,,,,,
180,01/10/15 04:40:00 PM,101.719,2.088,,,,,
181,01/10/15 04:50:00 PM,101.719,2.088,,,,,
182,01/10/15 05:00:00 PM,101.704,2.088,,,,,
183,01/10/15 05:10:00 PM,101.704,2.088,,,,,
184,01/10/15 05:20:00 PM,101.684,1.980,,,,,
185,01/10/15 05:30:00 PM,101.715,1.980,,,,,
186,01/10/15 05:40:00 PM,101.711,1.872,,,,,
187,01/10/15 05:50:00 PM,101.711,1.872,,,,,
188,01/10/15 06:00:00 PM,101.691,1.764,,,,,
189,01/10/15 06:10:00 PM,101.691,1.764,,,,,
190,01/10/15 06:20:00 PM,101.691,1.764,,,,,
191,01/10/15 06:30:00 PM,101.676,1.764,,,,,
192,01/10/15 06:40:00 PM,101.718,1.656,,,,,
193,01/10/15 06:50:00 PM,101.733,1.656,,,,,
194,01/10/15 07:00:00 PM,101.703,1.656,,,,,
195,01/10/15 07:10:00 PM,101.703,1.656,,,,,
196,01/10/15 07:20:00 PM,101.729,1.548,,,,,
197,01/10/15 07:30:00 PM,101.729,1.548,,,,,
198,01/10/15 07:40:00 PM,101.729,1.548,,,,,
199,01/10/15 07:50:00 PM,101.729,1.548,,,,,
200,01/10/15 08:00:00 PM,101.744,1.548,,,,,
201,01/10/15 08:10:00 PM,101.744,1.548,,,,,
202,01/10/15 08:20:00 PM,101.740,1.439,,,,,
203,01/10/15 08:30:00 PM,101.755,1.439,,,,,
204,01/10/15 08:40:00 PM,101.755,1.439,,,,,
205,01/10/15 08:50:00 PM,101.755,1.439,,,,,
206,01/10/15 09:00:00 PM,101.770,1.439,,,,,
207,01/10/15 09:10:00 PM,101.770,1.439,,,,,
208,01/10/15 09:20:00 PM,101.781,1.330,,,,,
209,01/10/15 09:30:00 PM,101.766,1.330,,,,,
210,01/10/15 09:40:00 PM,101.781,1.330,,,,,
211,01/10/15 09:50:00 PM,101.781,1.330,,,,,
212,01/10/15 10:00:00 PM,101.781,1.330,,,,,
213,01/10/15 10:10:00 PM,101.751,1.330,,,,,
214,01/10/15 10:20:00 PM,101.766,1.330,,,,,
215,01/10/15 10:30:00 PM,101.747,1.221,,,,,
216,01/10/15 10:40:00 PM,101.747,1.221,,,,,
217,01/10/15 10:50:00 PM,101.747,1.221,,,,,
218,01/10/15 11:00:00 PM,101.747,1.221,,,,,
219,01/10/15 11:10:00 PM,101.762,1.221,,,,,
220,01/10/15 11:20:00 PM,101.762,1.221,,,,,
221,01/10/15 11:30:00 PM,101.762,1.221,,,,,
222,01/10/15 11:40:00 PM,101.758,1.112,,,,,
223,01/10/15 11:50:00 PM,101.727,1.112,,,,,
224,01/11/15 12:00:00 AM,101.712,1.112,,,,,
225,01/11/15 12:10:00 AM,101.697,1.112,,,,,
226,01/11/15 12:20:00 AM,101.697,1.112,,,,,
227,01/11/15 12:30:00 AM,101.712,1.112,,,,,
228,01/11/15 12:40:00 AM,101.743,1.112,,,,,
229,01/11/15 12:50:00 AM,101.727,1.112,,,,,
230,01/11/15 01:00:00 AM,101.712,1.112,,,,,
231,01/11/15 01:10:00 AM,101.727,1.112,,,,,
232,01/11/15 01:20:00 AM,101.708,1.003,,,,,
233,01/11/15 01:30:00 AM,101.708,1.003,,,,,
234,01/11/15 01:40:00 AM,101.723,1.003,,,,,
235,01/11/15 01:50:00 AM,101.708,1.003,,,,,
236,01/11/15 02:00:00 AM,101.739,1.003,,,,,
237,01/11/15 02:10:00 AM,101.739,1.003,,,,,
238,01/11/15 02:20:00 AM,101.754,1.003,,,,,
239,01/11/15 02:30:00 AM,101.769,1.003,,,,,
240,01/11/15 02:40:00 AM,101.754,1.003,,,,,
241,01/11/15 02:50:00 AM,101.754,1.003,,,,,
242,01/11/15 03:00:00 AM,101.769,1.003,,,,,
243,01/11/15 03:10:00 AM,101.769,1.003,,,,,
244,01/11/15 03:20:00 AM,101.739,1.003,,,,,
245,01/11/15 03:30:00 AM,101.739,1.003,,,,,
246,01/11/15 03:40:00 AM,101.739,1.003,,,,,
247,01/11/15 03:50:00 AM,101.697,1.112,,,,,
248,01/11/15 04:00:00 AM,101.697,1.112,,,,,
249,01/11/15 04:10:00 AM,101.697,1.112,,,,,
250,01/11/15 04:20:00 AM,101.697,1.112,,,,,
251,01/11/15 04:30:00 AM,101.697,1.112,,,,,
252,01/11/15 04:40:00 AM,101.697,1.112,,,,,
253,01/11/15 04:50:00 AM,101.682,1.112,,,,,
254,01/11/15 05:00:00 AM,101.697,1.112,,,,,
255,01/11/15 05:10:00 AM,101.712,1.112,,,,,
256,01/11/15 05:20:00 AM,101.712,1.112,,,,,
257,01/11/15 05:30:00 AM,101.697,1.112,,,,,
258,01/11/15 05:40:00 AM,101.712,1.112,,,,,
259,01/11/15 05:50:00 AM,101.697,1.112,,,,,
260,01/11/15 06:00:00 AM,101.727,1.112,,,,,
261,01/11/15 06:10:00 AM,101.712,1.112,,,,,
262,01/11/15 06:20:00 AM,101.697,1.112,,,,,
263,01/11/15 06:30:00 AM,101.712,1.112,,,,,
264,01/11/15 06:40:00 AM,101.697,1.112,,,,,
265,01/11/15 06:50:00 AM,101.697,1.112,,,,,
266,01/11/15 07:00:00 AM,101.727,1.112,,,,,
267,01/11/15 07:10:00 AM,101.701,1.221,,,,,
268,01/11/15 07:20:00 AM,101.701,1.221,,,,,
269,01/11/15 07:30:00 AM,101.671,1.221,,,,,
270,01/11/15 07:40:00 AM,101.701,1.221,,,,,
271,01/11/15 07:50:00 AM,101.686,1.221,,,,,
272,01/11/15 08:00:00 AM,101.701,1.221,,,,,
273,01/11/15 08:10:00 AM,101.701,1.221,,,,,
274,01/11/15 08:20:00 AM,101.716,1.221,,,,,
275,01/11/15 08:30:00 AM,101.705,1.330,,,,,
276,01/11/15 08:40:00 AM,101.690,1.330,,,,,
277,01/11/15 08:50:00 AM,101.675,1.330,,,,,
278,01/11/15 09:00:00 AM,101.709,1.439,,,,,
279,01/11/15 09:10:00 AM,101.709,1.439,,,,,
280,01/11/15 09:20:00 AM,101.683,1.548,,,,,
281,01/11/15 09:30:00 AM,101.683,1.548,,,,,
282,01/11/15 09:40:00 AM,101.703,1.656,,,,,
283,01/11/15 09:50:00 AM,101.722,1.764,,,,,
284,01/11/15 10:00:00 AM,101.726,1.872,,,,,
285,01/11/15 10:10:00 AM,101.715,1.980,,,,,
286,01/11/15 10:20:00 AM,101.677,2.195,,,,,
287,01/11/15 10:30:00 AM,101.701,2.410,,,,,
288,01/11/15 10:40:00 AM,101.705,2.517,,,,,
289,01/11/15 10:50:00 AM,101.678,2.624,,,,,
290,01/11/15 11:00:00 AM,101.625,2.837,,,,,
291,01/11/15 11:10:00 AM,101.614,2.943,,,,,
292,01/11/15 11:20:00 AM,101.572,3.049,,,,,
293,01/11/15 11:30:00 AM,101.572,3.049,,,,,
294,01/11/15 11:40:00 AM,101.542,3.049,,,,,
295,01/11/15 11:50:00 AM,101.557,3.049,,,,,
296,01/11/15 12:00:00 PM,101.515,3.155,,,,,
297,01/11/15 12:10:00 PM,101.478,3.367,,,,,
298,01/11/15 12:20:00 PM,101.466,3.472,,,,,
299,01/11/15 12:30:00 PM,101.466,3.472,,,,,
300,01/11/15 12:40:00 PM,101.516,3.578,,,,,
301,01/11/15 12:50:00 PM,101.485,3.578,,,,,
302,01/11/15 01:00:00 PM,101.455,3.578,,,,,
303,01/11/15 01:10:00 PM,101.455,3.578,,,,,
304,01/11/15 01:20:00 PM,101.428,3.683,,,,,
305,01/11/15 01:30:00 PM,101.444,3.683,,,,,
306,01/11/15 01:40:00 PM,101.428,3.683,,,,,
307,01/11/15 01:50:00 PM,101.417,3.788,,,,,
308,01/11/15 02:00:00 PM,101.402,3.788,,,,,
309,01/11/15 02:10:00 PM,101.417,3.788,,,,,
310,01/11/15 02:20:00 PM,101.432,3.788,,,,,
311,01/11/15 02:30:00 PM,101.417,3.788,,,,,
312,01/11/15 02:40:00 PM,101.432,3.788,,,,,
313,01/11/15 02:50:00 PM,101.432,3.788,,,,,
314,01/11/15 03:00:00 PM,101.413,3.683,,,,,
315,01/11/15 03:10:00 PM,101.444,3.683,,,,,
316,01/11/15 03:20:00 PM,101.444,3.683,,,,,
317,01/11/15 03:30:00 PM,101.459,3.683,,,,,
318,01/11/15 03:40:00 PM,101.459,3.683,,,,,
319,01/11/15 03:50:00 PM,101.455,3.578,,,,,
320,01/11/15 04:00:00 PM,101.485,3.578,,,,,
321,01/11/15 04:10:00 PM,101.455,3.578,,,,,
322,01/11/15 04:20:00 PM,101.451,3.472,,,,,
323,01/11/15 04:30:00 PM,101.451,3.472,,,,,
324,01/11/15 04:40:00 PM,101.451,3.472,,,,,
325,01/11/15 04:50:00 PM,101.447,3.367,,,,,
326,01/11/15 05:00:00 PM,101.447,3.367,,,,,
327,01/11/15 05:10:00 PM,101.478,3.367,,,,,
328,01/11/15 05:20:00 PM,101.443,3.261,,,,,
329,01/11/15 05:30:00 PM,101.458,3.261,,,,,
330,01/11/15 05:40:00 PM,101.474,3.261,,,,,
331,01/11/15 05:50:00 PM,101.489,3.261,,,,,
332,01/11/15 06:00:00 PM,101.474,3.261,,,,,
333,01/11/15 06:10:00 PM,101.485,3.155,,,,,
334,01/11/15 06:20:00 PM,101.470,3.155,,,,,
335,01/11/15 06:30:00 PM,101.470,3.155,,,,,
336,01/11/15 06:40:00 PM,101.470,3.155,,,,,
337,01/11/15 06:50:00 PM,101.470,3.155,,,,,
338,01/11/15 07:00:00 PM,101.470,3.155,,,,,
339,01/11/15 07:10:00 PM,101.455,3.155,,,,,
340,01/11/15 07:20:00 PM,101.466,3.049,,,,,
341,01/11/15 07:30:00 PM,101.435,3.049,,,,,
342,01/11/15 07:40:00 PM,101.420,3.049,,,,,
343,01/11/15 07:50:00 PM,101.420,3.049,,,,,
344,01/11/15 08:00:00 PM,101.420,3.049,,,,,
345,01/11/15 08:10:00 PM,101.405,3.049,,,,,
346,01/11/15 08:20:00 PM,101.420,3.049,,,,,
347,01/11/15 08:30:00 PM,101.405,3.049,,,,,
348,01/11/15 08:40:00 PM,101.405,3.049,,,,,
349,01/11/15 08:50:00 PM,101.405,3.049,,,,,
350,01/11/15 09:00:00 PM,101.405,3.049,,,,,
351,01/11/15 09:10:00 PM,101.390,3.049,,,,,
352,01/11/15 09:20:00 PM,101.359,3.049,,,,,
353,01/11/15 09:30:00 PM,101.344,3.049,,,,,
354,01/11/15 09:40:00 PM,101.314,3.049,,,,,
355,01/11/15 09:50:00 PM,101.283,3.049,,,,,
356,01/11/15 10:00:00 PM,101.298,3.049,,,,,
357,01/11/15 10:10:00 PM,101.268,3.049,,,,,
358,01/11/15 10:20:00 PM,101.268,3.049,,,,,
359,01/11/15 10:30:00 PM,101.268,3.049,,,,,
360,01/11/15 10:40:00 PM,101.253,3.049,,,,,
361,01/11/15 10:50:00 PM,101.238,3.049,,,,,
362,01/11/15 11:00:00 PM,101.192,3.049,,,,,
363,01/11/15 11:10:00 PM,101.177,3.049,,,,,
364,01/11/15 11:20:00 PM,101.177,3.049,,,,,
365,01/11/15 11:30:00 PM,101.162,3.049,,,,,
366,01/11/15 11:40:00 PM,101.131,3.049,,,,,
367,01/11/15 11:50:00 PM,101.131,3.049,,,,,
368,01/12/15 12:00:00 AM,101.116,3.049,,,,,
369,01/12/15 12:10:00 AM,101.085,3.049,,,,,
370,01/12/15 12:20:00 AM,101.085,3.049,,,,,
371,01/12/15 12:30:00 AM,101.070,3.049,,,,,
372,01/12/15 12:40:00 AM,101.055,3.049,,,,,
373,01/12/15 12:50:00 AM,101.040,3.049,,,,,
374,01/12/15 01:00:00 AM,101.025,3.049,,,,,
375,01/12/15 01:10:00 AM,101.009,3.049,,,,,
376,01/12/15 01:20:00 AM,101.009,3.049,,,,,
377,01/12/15 01:30:00 AM,100.979,3.049,,,,,
378,01/12/15 01:40:00 AM,100.960,2.943,,,,,
379,01/12/15 01:50:00 AM,100.945,2.943,,,,,
380,01/12/15 02:00:00 AM,100.929,2.943,,,,,
381,01/12/15 02:10:00 AM,100.899,2.943,,,,,
382,01/12/15 02:20:00 AM,100.945,2.943,,,,,
383,01/12/15 02:30:00 AM,100.914,2.943,,,,,
384,01/12/15 02:40:00 AM,100.914,2.943,,,,,
385,01/12/15 02:50:00 AM,100.918,3.049,,,,,
386,01/12/15 03:00:00 AM,100.903,3.049,,,,,
387,01/12/15 03:10:00 AM,100.903,3.049,,,,,
388,01/12/15 03:20:00 AM,100.903,3.049,,,,,
389,01/12/15 03:30:00 AM,100.838,2.943,,,,,
390,01/12/15 03:40:00 AM,100.827,3.049,,,,,
391,01/12/15 03:50:00 AM,100.796,3.049,,,,,
392,01/12/15 04:00:00 AM,100.796,3.049,,,,,
393,01/12/15 04:10:00 AM,100.781,3.049,,,,,
394,01/12/15 04:20:00 AM,100.777,2.943,,,,,
395,01/12/15 04:30:00 AM,100.781,3.049,,,,,
396,01/12/15 04:40:00 AM,100.766,3.049,,,,,
397,01/12/15 04:50:00 AM,100.781,3.049,,,,,
398,01/12/15 05:00:00 AM,100.827,3.049,,,,,
399,01/12/15 05:10:00 AM,100.842,3.049,,,,,
400,01/12/15 05:20:00 AM,100.888,3.049,,,,,
401,01/12/15 05:30:00 AM,100.888,3.049,,,,,
402,01/12/15 05:40:00 AM,100.888,3.049,,,,,
403,01/12/15 05:50:00 AM,100.888,3.049,,,,,
404,01/12/15 06:00:00 AM,100.888,3.049,,,,,
405,01/12/15 06:10:00 AM,100.872,3.049,,,,,
406,01/12/15 06:20:00 AM,100.888,3.049,,,,,
407,01/12/15 06:30:00 AM,100.872,3.049,,,,,
408,01/12/15 06:40:00 AM,100.907,3.155,,,,,
409,01/12/15 06:50:00 AM,100.907,3.155,,,,,
410,01/12/15 07:00:00 AM,100.907,3.155,,,,,
411,01/12/15 07:10:00 AM,100.907,3.155,,,,,
412,01/12/15 07:20:00 AM,100.892,3.155,,,,,
413,01/12/15 07:30:00 AM,100.892,3.155,,,,,
414,01/12/15 07:40:00 AM,100.888,3.049,,,,,
415,01/12/15 07:50:00 AM,100.888,3.049,,,,,
416,01/12/15 08:00:00 AM,100.857,3.049,,,,,
417,01/12/15 08:10:00 AM,100.853,2.943,,,,,
418,01/12/15 08:20:00 AM,100.853,2.943,,,,,
419,01/12/15 08:30:00 AM,100.838,2.943,,,,,
420,01/12/15 08:40:00 AM,100.853,2.943,,,,,
421,01/12/15 08:50:00 AM,100.838,2.943,,,,,
422,01/12/15 09:00:00 AM,100.869,2.943,,,,,
423,01/12/15 09:10:00 AM,100.857,3.049,,,,,
424,01/12/15 09:20:00 AM,100.842,3.049,,,,,
425,01/12/15 09:30:00 AM,100.857,3.049,,,,,
426,01/12/15 09:40:00 AM,100.872,3.049,,,,,
427,01/12/15 09:50:00 AM,100.857,3.049,,,,,
428,01/12/15 10:00:00 AM,100.857,3.049,,,,,
429,01/12/15 10:10:00 AM,100.857,3.049,,,,,
430,01/12/15 10:20:00 AM,100.857,3.049,,,,,
431,01/12/15 10:30:00 AM,100.816,3.155,,,,,
432,01/12/15 10:40:00 AM,100.831,3.155,,,,,
433,01/12/15 10:50:00 AM,100.816,3.155,,,,,
434,01/12/15 11:00:00 AM,100.785,3.155,,,,,
435,01/12/15 11:10:00 AM,100.789,3.261,,,,,
436,01/12/15 11:20:00 AM,100.774,3.261,,,,,
437,01/12/15 11:30:00 AM,100.759,3.261,,,,,
438,01/12/15 11:40:00 AM,100.743,3.261,,,,,
439,01/12/15 11:50:00 AM,100.728,3.261,,,,,
440,01/12/15 12:00:00 PM,100.747,3.367,,,,,
441,01/12/15 12:10:00 PM,100.732,3.367,,,,,
442,01/12/15 12:20:00 PM,100.686,3.367,,,,,
443,01/12/15 12:30:00 PM,100.686,3.367,,,,,
444,01/12/15 12:40:00 PM,100.717,3.367,,,,,
445,01/12/15 12:50:00 PM,100.686,3.367,,,,,
446,01/12/15 01:00:00 PM,100.686,3.367,,,,,
447,01/12/15 01:10:00 PM,100.671,3.367,,,,,
448,01/12/15 01:20:00 PM,100.656,3.367,,,,,
449,01/12/15 01:30:00 PM,100.660,3.472,,,,,
450,01/12/15 01:40:00 PM,100.630,3.472,,,,,
451,01/12/15 01:50:00 PM,100.614,3.472,,,,,
452,01/12/15 02:00:00 PM,100.633,3.578,,,,,
453,01/12/15 02:10:00 PM,100.652,3.683,,,,,
