"Plot Title: LB_2_L"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10522881, SEN S/N: 10522881)","Temp, °C (LGR S/N: 10522881, SEN S/N: 10522881)","Coupler Detached (LGR S/N: 10522881)","Coupler Attached (LGR S/N: 10522881)","Host Connected (LGR S/N: 10522881)","Stopped (LGR S/N: 10522881)","End Of File (LGR S/N: 10522881)"
44,01/03/15 05:20:00 PM,99.983,8.382,,,,,
45,01/03/15 05:30:00 PM,99.983,8.382,,,,,
46,01/03/15 05:40:00 PM,99.986,8.481,,,,,
47,01/03/15 05:50:00 PM,99.971,8.481,,,,,
48,01/03/15 06:00:00 PM,99.971,8.481,,,,,
49,01/03/15 06:10:00 PM,99.971,8.481,,,,,
50,01/03/15 06:20:00 PM,99.986,8.481,,,,,
51,01/03/15 06:30:00 PM,99.971,8.481,,,,,
52,01/03/15 06:40:00 PM,99.956,8.481,,,,,
53,01/03/15 06:50:00 PM,99.971,8.481,,,,,
54,01/03/15 07:00:00 PM,99.983,8.382,,,,,
55,01/03/15 07:10:00 PM,99.953,8.382,,,,,
56,01/03/15 07:20:00 PM,99.998,8.382,,,,,
57,01/03/15 07:30:00 PM,99.986,8.481,,,,,
58,01/03/15 07:40:00 PM,99.986,8.481,,,,,
59,01/03/15 07:50:00 PM,99.971,8.481,,,,,
60,01/03/15 08:00:00 PM,99.971,8.481,,,,,
61,01/03/15 08:10:00 PM,99.944,8.581,,,,,
62,01/03/15 08:20:00 PM,99.975,8.581,,,,,
63,01/03/15 08:30:00 PM,99.990,8.581,,,,,
64,01/03/15 08:40:00 PM,99.975,8.581,,,,,
65,01/03/15 08:50:00 PM,99.948,8.680,,,,,
66,01/03/15 09:00:00 PM,99.917,8.680,,,,,
67,01/03/15 09:10:00 PM,99.932,8.680,,,,,
68,01/03/15 09:20:00 PM,99.932,8.680,,,,,
69,01/03/15 09:30:00 PM,99.948,8.680,,,,,
70,01/03/15 09:40:00 PM,99.966,8.779,,,,,
71,01/03/15 09:50:00 PM,99.966,8.779,,,,,
72,01/03/15 10:00:00 PM,99.924,8.879,,,,,
73,01/03/15 10:10:00 PM,99.924,8.879,,,,,
74,01/03/15 10:20:00 PM,99.927,8.978,,,,,
75,01/03/15 10:30:00 PM,99.943,8.978,,,,,
76,01/03/15 10:40:00 PM,99.973,8.978,,,,,
77,01/03/15 10:50:00 PM,99.992,9.077,,,,,
78,01/03/15 11:00:00 PM,99.992,9.077,,,,,
79,01/03/15 11:10:00 PM,100.053,9.077,,,,,
80,01/03/15 11:20:00 PM,100.086,9.176,,,,,
81,01/03/15 11:30:00 PM,100.151,9.275,,,,,
82,01/03/15 11:40:00 PM,100.230,9.373,,,,,
83,01/03/15 11:50:00 PM,100.386,9.472,,,,,
84,01/04/15 12:00:00 AM,100.511,9.571,,,,,
85,01/04/15 12:10:00 AM,100.618,9.571,,,,,
86,01/04/15 12:20:00 AM,100.675,9.472,,,,,
87,01/04/15 12:30:00 AM,100.821,9.275,,,,,
88,01/04/15 12:40:00 AM,100.848,9.176,,,,,
89,01/04/15 12:50:00 AM,100.951,9.077,,,,,
90,01/04/15 01:00:00 AM,101.046,9.176,,,,,
91,01/04/15 01:10:00 AM,101.110,9.275,,,,,
92,01/04/15 01:20:00 AM,101.104,9.077,,,,,
93,01/04/15 01:30:00 AM,101.224,8.581,,,,,
94,01/04/15 01:40:00 AM,101.110,8.382,,,,,
95,01/04/15 01:50:00 AM,100.983,8.680,,,,,
96,01/04/15 02:00:00 AM,101.017,8.779,,,,,
97,01/04/15 02:10:00 AM,100.938,8.680,,,,,
98,01/04/15 02:20:00 AM,100.877,8.680,,,,,
99,01/04/15 02:30:00 AM,100.800,8.680,,,,,
100,01/04/15 02:40:00 AM,100.789,8.779,,,,,
101,01/04/15 02:50:00 AM,100.743,8.779,,,,,
102,01/04/15 03:00:00 AM,100.636,8.779,,,,,
103,01/04/15 03:10:00 AM,100.621,8.779,,,,,
104,01/04/15 03:20:00 AM,100.621,8.779,,,,,
105,01/04/15 03:30:00 AM,100.609,8.879,,,,,
106,01/04/15 03:40:00 AM,100.533,8.879,,,,,
107,01/04/15 03:50:00 AM,100.347,8.779,,,,,
108,01/04/15 04:00:00 AM,100.298,8.680,,,,,
109,01/04/15 04:10:00 AM,100.317,8.779,,,,,
110,01/04/15 04:20:00 AM,100.286,8.779,,,,,
111,01/04/15 04:30:00 AM,100.183,8.879,,,,,
112,01/04/15 04:40:00 AM,100.168,8.879,,,,,
113,01/04/15 04:50:00 AM,100.046,8.879,,,,,
114,01/04/15 05:00:00 AM,100.015,8.879,,,,,
115,01/04/15 05:10:00 AM,100.107,8.879,,,,,
116,01/04/15 05:20:00 AM,100.095,8.978,,,,,
117,01/04/15 05:30:00 AM,100.049,8.978,,,,,
118,01/04/15 05:40:00 AM,100.080,8.978,,,,,
119,01/04/15 05:50:00 AM,100.110,8.978,,,,,
120,01/04/15 06:00:00 AM,100.064,8.978,,,,,
121,01/04/15 06:10:00 AM,100.022,9.077,,,,,
122,01/04/15 06:20:00 AM,100.068,9.077,,,,,
123,01/04/15 06:30:00 AM,100.007,9.077,,,,,
124,01/04/15 06:40:00 AM,99.946,9.077,,,,,
125,01/04/15 06:50:00 AM,100.022,9.077,,,,,
126,01/04/15 07:00:00 AM,99.976,9.077,,,,,
127,01/04/15 07:10:00 AM,100.026,9.176,,,,,
128,01/04/15 07:20:00 AM,99.980,9.176,,,,,
129,01/04/15 07:30:00 AM,99.949,9.176,,,,,
130,01/04/15 07:40:00 AM,99.995,9.176,,,,,
131,01/04/15 07:50:00 AM,100.010,9.176,,,,,
132,01/04/15 08:00:00 AM,100.044,9.275,,,,,
133,01/04/15 08:10:00 AM,100.029,9.275,,,,,
134,01/04/15 08:20:00 AM,100.002,9.373,,,,,
135,01/04/15 08:30:00 AM,100.017,9.373,,,,,
136,01/04/15 08:40:00 AM,100.020,9.472,,,,,
137,01/04/15 08:50:00 AM,100.020,9.472,,,,,
138,01/04/15 09:00:00 AM,100.005,9.472,,,,,
139,01/04/15 09:10:00 AM,100.024,9.571,,,,,
140,01/04/15 09:20:00 AM,100.024,9.571,,,,,
141,01/04/15 09:30:00 AM,99.997,9.669,,,,,
142,01/04/15 09:40:00 AM,100.012,9.669,,,,,
143,01/04/15 09:50:00 AM,100.031,9.768,,,,,
144,01/04/15 10:00:00 AM,100.031,9.768,,,,,
145,01/04/15 10:10:00 AM,100.019,9.866,,,,,
146,01/04/15 10:20:00 AM,99.973,9.866,,,,,
147,01/04/15 10:30:00 AM,100.007,9.965,,,,,
148,01/04/15 10:40:00 AM,100.037,9.965,,,,,
149,01/04/15 10:50:00 AM,100.144,9.965,,,,,
150,01/04/15 11:00:00 AM,100.174,9.965,,,,,
151,01/04/15 11:10:00 AM,100.208,10.063,,,,,
152,01/04/15 11:20:00 AM,100.205,9.965,,,,,
153,01/04/15 11:30:00 AM,100.198,9.768,,,,,
154,01/04/15 11:40:00 AM,100.213,9.768,,,,,
155,01/04/15 11:50:00 AM,100.179,9.669,,,,,
156,01/04/15 12:00:00 PM,100.195,9.669,,,,,
157,01/04/15 12:10:00 PM,100.176,9.571,,,,,
158,01/04/15 12:20:00 PM,100.158,9.472,,,,,
159,01/04/15 12:30:00 PM,100.176,9.571,,,,,
160,01/04/15 12:40:00 PM,100.207,9.571,,,,,
161,01/04/15 12:50:00 PM,100.207,9.571,,,,,
162,01/04/15 01:00:00 PM,100.215,9.373,,,,,
163,01/04/15 01:10:00 PM,100.196,9.275,,,,,
164,01/04/15 01:20:00 PM,100.169,9.373,,,,,
165,01/04/15 01:30:00 PM,100.185,9.373,,,,,
166,01/04/15 01:40:00 PM,100.200,9.373,,,,,
167,01/04/15 01:50:00 PM,100.185,9.373,,,,,
168,01/04/15 02:00:00 PM,100.200,9.373,,,,,
169,01/04/15 02:10:00 PM,100.203,9.472,,,,,
170,01/04/15 02:20:00 PM,100.222,9.571,,,,,
171,01/04/15 02:30:00 PM,100.222,9.571,,,,,
172,01/04/15 02:40:00 PM,100.222,9.571,,,,,
173,01/04/15 02:50:00 PM,100.222,9.571,,,,,
174,01/04/15 03:00:00 PM,100.237,9.571,,,,,
175,01/04/15 03:10:00 PM,100.252,9.571,,,,,
176,01/04/15 03:20:00 PM,100.298,9.571,,,,,
177,01/04/15 03:30:00 PM,100.301,9.669,,,,,
178,01/04/15 03:40:00 PM,100.301,9.669,,,,,
179,01/04/15 03:50:00 PM,100.378,9.669,,,,,
180,01/04/15 04:00:00 PM,100.408,9.669,,,,,
181,01/04/15 04:10:00 PM,100.389,9.571,,,,,
182,01/04/15 04:20:00 PM,100.420,9.571,,,,,
183,01/04/15 04:30:00 PM,100.450,9.571,,,,,
184,01/04/15 04:40:00 PM,100.477,9.472,,,,,
185,01/04/15 04:50:00 PM,100.508,9.472,,,,,
186,01/04/15 05:00:00 PM,100.581,9.373,,,,,
187,01/04/15 05:10:00 PM,100.626,9.373,,,,,
188,01/04/15 05:20:00 PM,100.669,9.275,,,,,
189,01/04/15 05:30:00 PM,100.711,9.176,,,,,
190,01/04/15 05:40:00 PM,100.692,9.077,,,,,
191,01/04/15 05:50:00 PM,100.750,8.978,,,,,
192,01/04/15 06:00:00 PM,100.838,8.879,,,,,
193,01/04/15 06:10:00 PM,100.850,8.779,,,,,
194,01/04/15 06:20:00 PM,100.907,8.680,,,,,
195,01/04/15 06:30:00 PM,100.965,8.581,,,,,
196,01/04/15 06:40:00 PM,100.965,8.581,,,,,
197,01/04/15 06:50:00 PM,101.007,8.481,,,,,
198,01/04/15 07:00:00 PM,101.003,8.382,,,,,
199,01/04/15 07:10:00 PM,101.000,8.282,,,,,
200,01/04/15 07:20:00 PM,100.985,8.282,,,,,
201,01/04/15 07:30:00 PM,101.027,8.182,,,,,
202,01/04/15 07:40:00 PM,101.027,8.182,,,,,
203,01/04/15 07:50:00 PM,100.993,8.082,,,,,
204,01/04/15 08:00:00 PM,100.993,8.082,,,,,
205,01/04/15 08:10:00 PM,101.050,7.983,,,,,
206,01/04/15 08:20:00 PM,101.066,7.983,,,,,
207,01/04/15 08:30:00 PM,101.081,7.983,,,,,
208,01/04/15 08:40:00 PM,101.096,7.983,,,,,
209,01/04/15 08:50:00 PM,101.126,7.983,,,,,
210,01/04/15 09:00:00 PM,101.123,7.882,,,,,
211,01/04/15 09:10:00 PM,101.150,7.782,,,,,
212,01/04/15 09:20:00 PM,101.196,7.782,,,,,
213,01/04/15 09:30:00 PM,101.207,7.682,,,,,
214,01/04/15 09:40:00 PM,101.234,7.582,,,,,
215,01/04/15 09:50:00 PM,101.231,7.481,,,,,
216,01/04/15 10:00:00 PM,101.276,7.481,,,,,
217,01/04/15 10:10:00 PM,101.242,7.381,,,,,
218,01/04/15 10:20:00 PM,101.227,7.381,,,,,
219,01/04/15 10:30:00 PM,101.239,7.280,,,,,
220,01/04/15 10:40:00 PM,101.254,7.280,,,,,
221,01/04/15 10:50:00 PM,101.254,7.280,,,,,
222,01/04/15 11:00:00 PM,101.254,7.280,,,,,
223,01/04/15 11:10:00 PM,101.284,7.280,,,,,
224,01/04/15 11:20:00 PM,101.284,7.280,,,,,
225,01/04/15 11:30:00 PM,101.284,7.280,,,,,
226,01/04/15 11:40:00 PM,101.300,7.280,,,,,
227,01/04/15 11:50:00 PM,101.300,7.280,,,,,
228,01/05/15 12:00:00 AM,101.311,7.179,,,,,
229,01/05/15 12:10:00 AM,101.296,7.179,,,,,
230,01/05/15 12:20:00 AM,101.296,7.179,,,,,
231,01/05/15 12:30:00 AM,101.311,7.179,,,,,
232,01/05/15 12:40:00 AM,101.296,7.179,,,,,
233,01/05/15 12:50:00 AM,101.296,7.179,,,,,
234,01/05/15 01:00:00 AM,101.296,7.179,,,,,
235,01/05/15 01:10:00 AM,101.308,7.079,,,,,
236,01/05/15 01:20:00 AM,101.323,7.079,,,,,
237,01/05/15 01:30:00 AM,101.323,7.079,,,,,
238,01/05/15 01:40:00 AM,101.338,7.079,,,,,
239,01/05/15 01:50:00 AM,101.369,7.079,,,,,
240,01/05/15 02:00:00 AM,101.369,7.079,,,,,
241,01/05/15 02:10:00 AM,101.399,7.079,,,,,
242,01/05/15 02:20:00 AM,101.414,7.079,,,,,
243,01/05/15 02:30:00 AM,101.426,6.978,,,,,
244,01/05/15 02:40:00 AM,101.472,6.978,,,,,
245,01/05/15 02:50:00 AM,101.499,6.877,,,,,
246,01/05/15 03:00:00 AM,101.529,6.877,,,,,
247,01/05/15 03:10:00 AM,101.495,6.775,,,,,
248,01/05/15 03:20:00 AM,101.541,6.775,,,,,
249,01/05/15 03:30:00 AM,101.586,6.775,,,,,
250,01/05/15 03:40:00 AM,101.583,6.674,,,,,
251,01/05/15 03:50:00 AM,101.628,6.674,,,,,
252,01/05/15 04:00:00 AM,101.659,6.674,,,,,
253,01/05/15 04:10:00 AM,101.671,6.573,,,,,
254,01/05/15 04:20:00 AM,101.671,6.573,,,,,
255,01/05/15 04:30:00 AM,101.697,6.471,,,,,
256,01/05/15 04:40:00 AM,101.713,6.471,,,,,
257,01/05/15 04:50:00 AM,101.713,6.471,,,,,
258,01/05/15 05:00:00 AM,101.739,6.370,,,,,
259,01/05/15 05:10:00 AM,101.736,6.268,,,,,
260,01/05/15 05:20:00 AM,101.766,6.268,,,,,
261,01/05/15 05:30:00 AM,101.766,6.268,,,,,
262,01/05/15 05:40:00 AM,101.793,6.166,,,,,
263,01/05/15 05:50:00 AM,101.839,6.166,,,,,
264,01/05/15 06:00:00 AM,101.835,6.064,,,,,
265,01/05/15 06:10:00 AM,101.850,6.064,,,,,
266,01/05/15 06:20:00 AM,101.847,5.962,,,,,
267,01/05/15 06:30:00 AM,101.862,5.962,,,,,
268,01/05/15 06:40:00 AM,101.858,5.860,,,,,
269,01/05/15 06:50:00 AM,101.885,5.757,,,,,
270,01/05/15 07:00:00 AM,101.885,5.757,,,,,
271,01/05/15 07:10:00 AM,101.896,5.655,,,,,
272,01/05/15 07:20:00 AM,101.927,5.655,,,,,
273,01/05/15 07:30:00 AM,101.957,5.655,,,,,
274,01/05/15 07:40:00 AM,101.938,5.552,,,,,
275,01/05/15 07:50:00 AM,101.999,5.552,,,,,
276,01/05/15 08:00:00 AM,102.014,5.552,,,,,
277,01/05/15 08:10:00 AM,102.030,5.552,,,,,
278,01/05/15 08:20:00 AM,102.056,5.450,,,,,
279,01/05/15 08:30:00 AM,102.102,5.450,,,,,
280,01/05/15 08:40:00 AM,102.083,5.347,,,,,
281,01/05/15 08:50:00 AM,102.144,5.347,,,,,
282,01/05/15 09:00:00 AM,102.144,5.347,,,,,
283,01/05/15 09:10:00 AM,102.156,5.244,,,,,
284,01/05/15 09:20:00 AM,102.171,5.244,,,,,
285,01/05/15 09:30:00 AM,102.156,5.244,,,,,
286,01/05/15 09:40:00 AM,102.167,5.141,,,,,
287,01/05/15 09:50:00 AM,102.197,5.141,,,,,
288,01/05/15 10:00:00 AM,102.197,5.141,,,,,
289,01/05/15 10:10:00 AM,102.182,5.141,,,,,
290,01/05/15 10:20:00 AM,102.167,5.141,,,,,
291,01/05/15 10:30:00 AM,102.167,5.141,,,,,
292,01/05/15 10:40:00 AM,102.201,5.244,,,,,
293,01/05/15 10:50:00 AM,102.156,5.244,,,,,
294,01/05/15 11:00:00 AM,102.156,5.244,,,,,
295,01/05/15 11:10:00 AM,102.201,5.244,,,,,
296,01/05/15 11:20:00 AM,102.182,5.141,,,,,
297,01/05/15 11:30:00 AM,102.175,5.347,,,,,
298,01/05/15 11:40:00 AM,102.152,5.552,,,,,
299,01/05/15 11:50:00 AM,102.121,5.552,,,,,
300,01/05/15 12:00:00 PM,102.106,5.552,,,,,
301,01/05/15 12:10:00 PM,102.136,5.552,,,,,
302,01/05/15 12:20:00 PM,102.075,5.552,,,,,
303,01/05/15 12:30:00 PM,102.068,5.757,,,,,
304,01/05/15 12:40:00 PM,102.052,5.757,,,,,
305,01/05/15 12:50:00 PM,102.056,5.860,,,,,
306,01/05/15 01:00:00 PM,102.026,5.860,,,,,
307,01/05/15 01:10:00 PM,102.045,5.962,,,,,
308,01/05/15 01:20:00 PM,102.014,5.962,,,,,
309,01/05/15 01:30:00 PM,101.984,5.962,,,,,
310,01/05/15 01:40:00 PM,101.984,5.962,,,,,
311,01/05/15 01:50:00 PM,102.010,5.860,,,,,
312,01/05/15 02:00:00 PM,101.995,5.860,,,,,
313,01/05/15 02:10:00 PM,101.980,5.860,,,,,
314,01/05/15 02:20:00 PM,101.980,5.860,,,,,
315,01/05/15 02:30:00 PM,101.980,5.860,,,,,
316,01/05/15 02:40:00 PM,101.976,5.757,,,,,
317,01/05/15 02:50:00 PM,101.957,5.655,,,,,
318,01/05/15 03:00:00 PM,101.969,5.552,,,,,
319,01/05/15 03:10:00 PM,101.954,5.552,,,,,
320,01/05/15 03:20:00 PM,101.935,5.450,,,,,
321,01/05/15 03:30:00 PM,101.980,5.450,,,,,
322,01/05/15 03:40:00 PM,101.961,5.347,,,,,
323,01/05/15 03:50:00 PM,101.977,5.347,,,,,
324,01/05/15 04:00:00 PM,101.973,5.244,,,,,
325,01/05/15 04:10:00 PM,101.984,5.141,,,,,
326,01/05/15 04:20:00 PM,101.999,5.141,,,,,
327,01/05/15 04:30:00 PM,101.996,5.037,,,,,
328,01/05/15 04:40:00 PM,101.996,5.037,,,,,
329,01/05/15 04:50:00 PM,101.996,5.037,,,,,
330,01/05/15 05:00:00 PM,101.965,5.037,,,,,
331,01/05/15 05:10:00 PM,101.992,4.934,,,,,
332,01/05/15 05:20:00 PM,101.992,4.934,,,,,
333,01/05/15 05:30:00 PM,101.992,4.934,,,,,
334,01/05/15 05:40:00 PM,101.988,4.831,,,,,
335,01/05/15 05:50:00 PM,101.942,4.831,,,,,
336,01/05/15 06:00:00 PM,101.973,4.831,,,,,
337,01/05/15 06:10:00 PM,101.954,4.727,,,,,
338,01/05/15 06:20:00 PM,101.954,4.727,,,,,
339,01/05/15 06:30:00 PM,101.939,4.727,,,,,
340,01/05/15 06:40:00 PM,101.954,4.727,,,,,
341,01/05/15 06:50:00 PM,101.969,4.727,,,,,
342,01/05/15 07:00:00 PM,102.011,4.623,,,,,
343,01/05/15 07:10:00 PM,101.996,4.623,,,,,
344,01/05/15 07:20:00 PM,102.026,4.623,,,,,
345,01/05/15 07:30:00 PM,101.996,4.623,,,,,
346,01/05/15 07:40:00 PM,101.950,4.623,,,,,
347,01/05/15 07:50:00 PM,101.904,4.623,,,,,
348,01/05/15 08:00:00 PM,101.874,4.623,,,,,
349,01/05/15 08:10:00 PM,101.844,4.623,,,,,
350,01/05/15 08:20:00 PM,101.828,4.623,,,,,
351,01/05/15 08:30:00 PM,101.798,4.623,,,,,
352,01/05/15 08:40:00 PM,101.767,4.623,,,,,
353,01/05/15 08:50:00 PM,101.737,4.623,,,,,
354,01/05/15 09:00:00 PM,101.722,4.623,,,,,
355,01/05/15 09:10:00 PM,101.718,4.519,,,,,
356,01/05/15 09:20:00 PM,101.703,4.519,,,,,
357,01/05/15 09:30:00 PM,101.718,4.519,,,,,
358,01/05/15 09:40:00 PM,101.687,4.519,,,,,
359,01/05/15 09:50:00 PM,101.687,4.519,,,,,
360,01/05/15 10:00:00 PM,101.672,4.519,,,,,
361,01/05/15 10:10:00 PM,101.703,4.519,,,,,
362,01/05/15 10:20:00 PM,101.668,4.415,,,,,
363,01/05/15 10:30:00 PM,101.653,4.415,,,,,
364,01/05/15 10:40:00 PM,101.638,4.415,,,,,
365,01/05/15 10:50:00 PM,101.608,4.415,,,,,
366,01/05/15 11:00:00 PM,101.623,4.415,,,,,
367,01/05/15 11:10:00 PM,101.589,4.311,,,,,
368,01/05/15 11:20:00 PM,101.573,4.311,,,,,
369,01/05/15 11:30:00 PM,101.543,4.311,,,,,
370,01/05/15 11:40:00 PM,101.543,4.311,,,,,
371,01/05/15 11:50:00 PM,101.509,4.207,,,,,
372,01/06/15 12:00:00 AM,101.478,4.207,,,,,
373,01/06/15 12:10:00 AM,101.478,4.207,,,,,
374,01/06/15 12:20:00 AM,101.432,4.207,,,,,
375,01/06/15 12:30:00 AM,101.432,4.207,,,,,
376,01/06/15 12:40:00 AM,101.402,4.207,,,,,
377,01/06/15 12:50:00 AM,101.372,4.207,,,,,
378,01/06/15 01:00:00 AM,101.387,4.207,,,,,
379,01/06/15 01:10:00 AM,101.341,4.207,,,,,
380,01/06/15 01:20:00 AM,101.280,4.207,,,,,
381,01/06/15 01:30:00 AM,101.280,4.207,,,,,
382,01/06/15 01:40:00 AM,101.296,4.207,,,,,
383,01/06/15 01:50:00 AM,101.311,4.207,,,,,
384,01/06/15 02:00:00 AM,101.296,4.207,,,,,
385,01/06/15 02:10:00 AM,101.250,4.207,,,,,
386,01/06/15 02:20:00 AM,101.280,4.207,,,,,
387,01/06/15 02:30:00 AM,101.265,4.207,,,,,
388,01/06/15 02:40:00 AM,101.280,4.207,,,,,
389,01/06/15 02:50:00 AM,101.250,4.207,,,,,
390,01/06/15 03:00:00 AM,101.219,4.207,,,,,
391,01/06/15 03:10:00 AM,101.189,4.207,,,,,
392,01/06/15 03:20:00 AM,101.124,4.102,,,,,
393,01/06/15 03:30:00 AM,101.079,4.102,,,,,
394,01/06/15 03:40:00 AM,101.003,4.102,,,,,
395,01/06/15 03:50:00 AM,101.018,4.102,,,,,
396,01/06/15 04:00:00 AM,100.972,4.102,,,,,
397,01/06/15 04:10:00 AM,100.923,3.998,,,,,
398,01/06/15 04:20:00 AM,100.862,3.998,,,,,
399,01/06/15 04:30:00 AM,100.831,3.998,,,,,
400,01/06/15 04:40:00 AM,100.877,3.998,,,,,
401,01/06/15 04:50:00 AM,100.862,3.998,,,,,
402,01/06/15 05:00:00 AM,100.968,3.998,,,,,
403,01/06/15 05:10:00 AM,100.984,3.998,,,,,
404,01/06/15 05:20:00 AM,101.014,3.998,,,,,
405,01/06/15 05:30:00 AM,101.060,3.998,,,,,
406,01/06/15 05:40:00 AM,101.075,3.998,,,,,
407,01/06/15 05:50:00 AM,101.060,3.998,,,,,
408,01/06/15 06:00:00 AM,101.056,3.893,,,,,
409,01/06/15 06:10:00 AM,101.056,3.893,,,,,
410,01/06/15 06:20:00 AM,101.010,3.893,,,,,
411,01/06/15 06:30:00 AM,100.995,3.893,,,,,
412,01/06/15 06:40:00 AM,101.014,3.998,,,,,
413,01/06/15 06:50:00 AM,100.999,3.998,,,,,
414,01/06/15 07:00:00 AM,101.014,3.998,,,,,
415,01/06/15 07:10:00 AM,101.014,3.998,,,,,
416,01/06/15 07:20:00 AM,101.048,4.102,,,,,
417,01/06/15 07:30:00 AM,101.063,4.102,,,,,
418,01/06/15 07:40:00 AM,101.033,4.102,,,,,
419,01/06/15 07:50:00 AM,101.018,4.102,,,,,
420,01/06/15 08:00:00 AM,101.018,4.102,,,,,
421,01/06/15 08:10:00 AM,101.033,4.102,,,,,
422,01/06/15 08:20:00 AM,101.063,4.102,,,,,
423,01/06/15 08:30:00 AM,101.052,4.207,,,,,
424,01/06/15 08:40:00 AM,101.067,4.207,,,,,
425,01/06/15 08:50:00 AM,101.082,4.207,,,,,
426,01/06/15 09:00:00 AM,101.082,4.207,,,,,
427,01/06/15 09:10:00 AM,101.067,4.207,,,,,
428,01/06/15 09:20:00 AM,101.082,4.207,,,,,
429,01/06/15 09:30:00 AM,101.098,4.207,,,,,
430,01/06/15 09:40:00 AM,101.117,4.311,,,,,
431,01/06/15 09:50:00 AM,101.117,4.311,,,,,
432,01/06/15 10:00:00 AM,101.132,4.311,,,,,
433,01/06/15 10:10:00 AM,101.117,4.311,,,,,
434,01/06/15 10:20:00 AM,101.105,4.415,,,,,
435,01/06/15 10:30:00 AM,101.105,4.415,,,,,
436,01/06/15 10:40:00 AM,101.075,4.415,,,,,
437,01/06/15 10:50:00 AM,101.075,4.415,,,,,
438,01/06/15 11:00:00 AM,101.109,4.519,,,,,
439,01/06/15 11:10:00 AM,101.079,4.519,,,,,
440,01/06/15 11:20:00 AM,101.063,4.519,,,,,
441,01/06/15 11:30:00 AM,101.063,4.519,,,,,
442,01/06/15 11:40:00 AM,101.063,4.519,,,,,
443,01/06/15 11:50:00 AM,101.033,4.519,,,,,
444,01/06/15 12:00:00 PM,101.063,4.519,,,,,
445,01/06/15 12:10:00 PM,101.033,4.519,,,,,
446,01/06/15 12:20:00 PM,101.018,4.519,,,,,
447,01/06/15 12:30:00 PM,100.999,4.415,,,,,
448,01/06/15 12:40:00 PM,100.999,4.415,,,,,
449,01/06/15 12:50:00 PM,101.003,4.519,,,,,
450,01/06/15 01:00:00 PM,101.033,4.519,,,,,
451,01/06/15 01:10:00 PM,101.003,4.519,,,,,
452,01/06/15 01:20:00 PM,100.991,4.623,,,,,
453,01/06/15 01:30:00 PM,100.991,4.623,,,,,
